,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
96,I4S20Z,Maison,Strasbourg,7.74868953339946,48.5847455982238,bon,,,"Façades sur rue et sur cour, toiture et escalier sur cour : inscription par arrêté du 13 juin 1929",2018-12-31
97,ID7H84,Immeuble,Strasbourg,7.74859526953734,48.5846282491835,moyen,50.0,voir état 2016,"Les vestiges de l'amphithéâtre romain, situés dans le parking "" de l'amphithéâtre "" (cad. domaine public, non cadastré) : inscription par arrêté du 28 décembre 2009 ; Les vestiges de l'amphithéâtre gallo-romain situés dans une crypte archéologique aménagée dans le parking de l'Amphithéâtre, allées Fénelon, tels que délimités en rouge sur le plan annexé à l'arrêté (cad. domaine public non cadastré) : classement par arrêté du 15 novembre 2019",2018-12-31
98,IKRHP7,Maison,Strasbourg,7.73913934299113,48.5809914906931,,70.0,,La façade et le clocher : classement par arrêté du 16 février 1903,
99,IQQVEV,Maison,Strasbourg,7.75265139211197,48.5850080171091,bon,0.0,,Tourelle d'escalier : classement par arrêté du 10 août 1939,2018-12-31
100,IS2CH8,Maison de la Radio,Strasbourg,7.75937593239663,48.594543723285,bon,,"le décor mural en céramique de Lurçat est protégé et entretenu. Végétaux, mousse acrotère",Tour Saint-Maclou : classement par arrêté du 18 mai 1908,2018-12-31
101,IOZQ0N,Maison Kammerzell,Strasbourg,7.74975750108398,48.5819651372549,moyen,20.0,"efflorescences à rdc , entretien prévue des fresques de Schnug, fissurations instrumentées des grès","Croix de Saint-Ener, sur le C.D. 42 (cad. non cadastré ; domaine public) : inscription par arrêté du 13 novembre 1969",2018-12-31
102,IKAHTB,Maison de l'Oeuvre-Notre-Dame (ancienne),Strasbourg,7.75144128166865,48.5809340028031,bon,10.0,Restauration des toitures en 2015,Façade : classement par liste de 1875,2018-12-31
103,ISA0DM,Hôtel des Couples,Strasbourg,7.75257507556952,48.5792803321064,bon,10.0,,Façades et toitures sur rue et sur cour : classement par arrêté du 15 novembre 1927,2018-12-31
104,IXA94O,Maison,Strasbourg,7.74303748585284,48.580862186455,bon,20.0,maison d'angle travaux effectués en 2017,"Façades et toitures, escalier : classement par arrêté du 10 novembre 1927",2018-12-31
105,IASJDI,Maison Saré,Strasbourg,7.75063388781141,48.5831352813669,bon,30.0,voir état 2016,Lanterne des morts : classement par arrêté du 22 mars 1889 ; Cinq tombeaux en pierre sculptée des 11e et 12e siècles : classement par journal officiel du 18 avril 1914,2018-12-31
106,ISN3ZY,Maison Spach,Strasbourg,7.75056229748271,48.5830797839057,moyen,3.0,voir état 2016,Façade : classement par arrêté du 2 juillet 1927,2018-12-31
107,ITYKH2,Maison Lauth,Strasbourg,7.74851497186493,48.5793698893947,bon,15.0,,La façade sur rue et la toiture : classement par arrêté du 25 juin 1928,2018-12-31
108,I3BOJM,Immeuble,Strasbourg,7.74984386146036,48.579779995414,,5.0,,Rotonde dite Temple de Lanleff (ruines) : classement par liste de 1889,
109,IA3YIA,Maison Williame,Strasbourg,7.75314772595556,48.5817209133528,bon,70.0,,"Niche avec statue de la Vierge, porte et balcon sur la rue de la Râpe : inscription par arrêté du 29 avril 1931",2018-12-31
110,I24YOT,Maisons,Strasbourg,7.74817739349189,48.5802136766917,mauvais,20.0,"fissure importante en façade RDCH et 3ème étage n°5, fenêtres neuve 3ème étage","Balcon en fer forgé du n° 5 : inscription par arrêté du 13 juin 1929 ; Portail d'entrée (vantaux compris) et escalier sur cour du n° 3 : inscription par arrêté du 25 juin 1929 ; N° 3 : plafond gothique en bois au rez-de-chaussée de l'aile Ouest sur cour ; plafond stuqué de style Renaissance au premier étage de l'aile Ouest sur cour ; trumeau peint de la cheminée au premier étage de l'aile sur rue. N° 5 : oriel ; linteau extérieur daté de 1683 ; escalier en vis en bois à l'intérieur (cad. 13 51, 50) : inscription par arrêté du 19 septembre 1991",2018-12-31
111,I4COTE,Maison,Strasbourg,7.7480447355912,48.5803825531965,bon,15.0,"légère fissure en façade panneau de grès au rez-de-chaussée, légère efflorescence de sel",Façade sur rue (vantaux de la porte compris) ; vestibule avec plafond en stuc et escalier : inscription par arrêté du 13 juin 1929,2018-12-31
112,IFQCA4,Maison,Strasbourg,7.77945453916255,48.5971531302456,moyen,10.0,"travaux de restauration prévu pour 2019 (couverture, menuiseries, galerie, enduits)",Eglise Saint-Germain-l'Auxerrois : classement par liste de 1862,2018-12-31
113,ISA6KO,Immeuble,Strasbourg,7.74920865233336,48.5816948627972,bon,20.0,,Immeuble : inscription par arrêté du 19 février 1946,2018-12-31
114,I8199K,Immeuble,Strasbourg,7.75361169690074,48.5831011481632,moyen,0.0,"Efflorescence en rdc, enduit altéré, volets à reprendre","Château proprement dit et ses deux ailes isolées ; poterne d'entrée soutènements du terre-plein et les quatre ponts qui y accèdent (cad. AH 77) : classement par arrêté du 29 juillet 1961. Parc délimité au nord par le mur de l'orangerie, à l'est par les parcelles 786, 880, 97, 85, 86 et 478, au sud par la route de Vannes (à l'exception du cimetière situé sur les parcelles 479 et 480) , à l'ouest par la route nationale 20, les douves (parcelles 73, 74, 489, 734, 756, 780, 781, 900 à 902) étant comprises intégralement (cad. AH 60, 64 à 66, 71 à 76, 78 à 89, 91, 92, 97, 463, 477, 478, 489, 734, 736 à 740, 743, 745, 756, 757, 780, 781, 786, 871 à 880, 897 à 905) : inscription par arrêté du 7 mars 1995",2018-12-31
115,I9IJIV,Immeuble,Strasbourg,7.75375538005937,48.5830614878859,bon,100.0,voir état 2014,Fenêtre en bois sculpté : inscription par arrêté du 29 avril 1931,2018-12-31
116,IHG550,Immeuble,Strasbourg,7.75109585429068,48.5890786042083,bon,90.0,Restauration complète en 2015,Choeur : inscription par arrêté du 3 mars 1926,2018-12-31
117,IMSOK5,Maison,Strasbourg,7.75053977641967,48.5801326813788,bon,,,Façade et toiture : inscription par arrêté du 13 juin 1929,2018-12-31
118,IO7AQT,Maison,Strasbourg,7.73933084610722,48.58257371188,bon,,,Façade et toiture : inscription par arrêté du 25 juin 1929,2018-12-31
119,I5QQ7V,Maison,Strasbourg,7.73941640655859,48.5825323620364,bon,,,"Façades et toitures ; au rez-de-chaussée : vestibule, salon et salle à manger avec leur décor (cad. M 40) : classement par arrêté du 5 juillet 1993",2018-12-31
120,IWV597,Maison Ferrier,Strasbourg,7.74375693602005,48.5816525437399,moyen,0.0,voir état 2016,Porte ancienne : inscription par arrêté du 29 novembre 1948,2018-12-31
121,IE730L,Maison,Strasbourg,7.74414717221874,48.5815433538347,moyen,0.0,voir état 2016,La cathédrale : classement par arrêté du 30 octobre 1906,2018-12-31
122,I9ZAD6,Maison,Strasbourg,7.74332297366877,48.5816315546319,moyen,,voir état 2016,Façade avec enseigne sculptée et toiture : inscription par arrêté du 25 juin 1929,2018-12-31
123,IMLKSU,Maison,Strasbourg,7.74460296266521,48.5814694586339,bon,50.0,voir état 2016,Façade et toiture : inscription par arrêté du 25 juin 1929,2018-12-31
124,I8EMTH,Maison,Strasbourg,7.74537542634667,48.5810952875078,mauvais,5.0,voir état 2016,Eglise (cad. A 554) : classement par arrêté du 10 mai 1995,2018-12-31
125,INWD2Z,Immeuble,Strasbourg,7.74709614160087,48.5830084488748,bon,45.0,travaux réalisés en 2014,Façade et versant de toiture sur rue : inscription par arrêté du 22 février 1954,2018-12-31
126,IMDJSO,Immeuble,Strasbourg,7.7452568,48.5825891,bon,40.0,,"Les façades et toitures sur rues et sur cour, y compris le portail et les ferronneries des baies du premier étage, la cour, l'escalier, ainsi que les vestiges de décor du 18e siècle au quatrième étage (cad. HT 72) : inscription par arrêté du 15 janvier 2013 - L'ensemble des premier et deuxième étages abritant des salons peints du 18e siècle (cad. HT 72) : classement par arrêté du 12 juillet 2013",2018-12-31
127,I9YQXY,Maison,Strasbourg,7.74708569096521,48.5813276465002,mauvais,,"étanchéité au plomb à réaliser, remise en peinture, montant grès de gauche fissuré",Porte d'entrée : inscription par arrêté du 25 juin 1929,2018-12-31
128,IPQHJA,Maison,Strasbourg,7.74671241053731,48.5812417835841,bon,35.0,,"Façade sur rue, toit en terrasse, vestibule d'entrée, cage et son escalier à balustres en bois (cad. AZ 260) : inscription par arrêté du 14 septembre 1994",2018-12-31
129,I2FFO4,Maison,Strasbourg,7.74676244004077,48.5812485821653,mauvais,80.0,"linteau de la baie tripartite à remplacer, fer plat mis en place en façade et retour",Oriel : inscription par arrêté du 25 juin 1929,2018-12-31
130,IU6WO6,Maison,Strasbourg,7.74878824640647,48.5819438958036,bon,15.0,,Tour (cad. A 92) : inscription par arrêté du 17 mars 1997,2018-12-31
131,I7RBJ1,Maison,Strasbourg,7.74889442816414,48.5819073709488,bon,50.0,,"Château : inscription par arrêté du 22 décembre 1941 - Façades et toitures des bâtiments des communs situés de part et d'autre de l'avant-cour à l'exclusion des parties modifiées de la façade du bâtiment est donnant sur une cour intérieure (cad. AC 5, 8) : inscription par arrêté du 17 mai 1974 - Parties des écuries non encore inscrites sur l'inventaire supplémentaire des monuments historiques (cad. AC 8, lieudit le Château) : inscription par arrêté du 16 octobre 2000",2018-12-31
132,I3NM3V,Maison,Strasbourg,7.74911914407605,48.5818720375399,moyen,30.0,gestion peu qualitative de la porte d'entrée. avis défavorable sur PC en 2018,"Clocher (cad. B 528) : classement par arrêté du 29 février 1972 ; Eglise, à l'exclusion du clocher classé (cad. B 528) : inscription par arrêté du 29 février 1972",2018-12-31
133,I9677R,Immeuble,Strasbourg,7.74967965817094,48.5820751445379,bon,30.0,Intérieurs non visités.,"Eléments du Moyen-Age et de la Renaissance : tourelle d'escalier à vis, plafond stuqué, chambranles de portes, fenêtres et niches, peintures murales (cad. 20 2) : inscription par arrêté du 20 décembre 1988",2018-12-31
134,IVH8GQ,Maison,Strasbourg,7.74280558833829,48.5832017765556,moyen,100.0,"Reprise ponctuelle de maçonnerie, fissures en linteau fenêtre RDCH ",Eglise Saint-Laurent-de-Magagnosc (cad. A2 1161) : inscription par arrêté du 24 septembre 1968,2018-12-31
135,IULVRQ,Maison,Strasbourg,7.74228130948361,48.5836659706947,moyen,100.0,voir état 2014,Façade et toiture sur rue (cad. 57 62) : inscription par arrêté du 5 décembre 1984,2018-12-31
136,IPAIG9,Maison,Strasbourg,7.75207520164651,48.5832572179667,moyen,5.0,"reprise ponctuelle de maçonnerie en sous bassement, corniches, balcon. Enduit de façade à refaire",Façade : inscription par arrêté du 18 juin 1929,2018-12-31
137,IAKX4J,Maison,Strasbourg,7.77788776384994,48.5965877434444,,100.0,,Façades et toitures (cad. BH 77p) : inscription par arrêté du 9 novembre 1984,
138,IG71OP,Maison,Strasbourg,7.7509977692628,48.580325357688,moyen,0.0,voir état 2016,Autel et croix : inscription par arrêté du 15 mai 1925,2018-12-31
139,IB2EJ2,Maison,Strasbourg,7.75123822199408,48.5805056918942,bon,,,"Croix de chemin (deux) (cad. A 296, 363) : classement par arrêté du 18 mars 1986",2018-12-31
140,IKLZSR,Maison,Strasbourg,7.75165716437663,48.5805103408718,moyen,50.0,sous bassement grès érodé,Façades et toiture : inscription par arrêté du 25 avril 1935,2018-12-31
141,IGYP4R,Maison,Strasbourg,7.75057452037273,48.5806951912896,bon,0.0,,Tourelle d'escalier avec sa porte gothique (cad. IP 07) : inscription par arrêté du 1er juillet 1986,2018-12-31
142,I3W2BY,Immeuble,Strasbourg,7.73364036074647,48.5813264416342,bon,0.0,"travaux de reprise enduit, couverture à prévoir",Façade sur cour avec son décor de céramique : inscription par arrêté du 21 mars 1983,2018-12-31
143,INF37D,Maison,Strasbourg,7.7821038,48.6037145,bon,65.0,Taille des arbres avoisinants à prévoir.,Portail d'entrée et grille (cad. AZ 193/26) : inscription par arrêté du 9 novembre 1984,2018-12-31
144,I2PRZE,Maison,Strasbourg,7.74924349310869,48.5811235357232,bon,10.0,,La partie inférieure de la façade (cad. AC 657) : inscription par arrêté du 4 octobre 1932,2018-12-31
145,IWQB67,Maison,Strasbourg,7.74935381519409,48.5811680203271,bon,30.0,,Façade et toiture : inscription par arrêté du 18 juin 1929,2018-12-31
146,IBJN6S,Maison,Strasbourg,7.7497807877074,48.5813425316391,bon,10.0,,Portail : classement par arrêté du 22 juin 1911 ; Chapelle : classement par arrêté du 24 juillet 1986,2018-12-31
147,IOJ13Q,Immeuble,Strasbourg,7.74976631691111,48.58155204924,bon,20.0,,"Façades, toitures, boutique voûtée et pièce décorée de stuc situées au rez-de-chaussée, pièce du premier étage ornée de peintures murales : classement par arrêté du 4 août 1936 - Escalier de bois : classement par arrêté du 6 janvier 1937 - Immeubles, à l'exception des parties classées (cad. 19 15) : inscription par arrêté du 25 février 2000",2018-12-31
148,IEYC3A,Maison,Strasbourg,7.74173203174815,48.5816267916931,bon,30.0,"restauré en 2014, restaurant au RDCH et 1er étage, logement en duplex en trois niveaux de combles","Dolmen dit La Pierre-Levée de Maisonneuve (cad. E 101, 125) : classement par arrêté du 17 février 1956",2018-12-31
149,IZ8QGM,Maison,Strasbourg,7.74189662161559,48.581602785718,moyen,50.0,"toiture à remplacer, grès, appui, jambage de fenêtre à remplacer                         ",Maison : inscription par arrêté du 13 juin 1929,2018-12-31
150,IZQ6C1,Immeuble,Strasbourg,7.74165474412633,48.5811358674973,bon,0.0,"zinguerie en bon état, tête de sablière de pan de bois réparé à la résine,couverture rives maçonnées",Eglise (cad. AC 83) : inscription par arrêté du 25 octobre 1954,2018-12-31
151,IXQIUP,Immeuble,Strasbourg,7.74142574459492,48.5810819072928,bon,15.0,Restauré en 2017,Eglise : classement par liste de 1846,2018-12-31
152,IOKHF9,Immeuble,Strasbourg,7.74837351442583,48.5848234586485,bon,0.0,couverture et éléments de corniche en grès à observer,"Pont d'Iéna, entre le 7ème et le 8ème arrondissement : inscription par arrêté du 12 juin 1975",2018-12-31
153,IE23IL,"Maison ""Aux Cigognes""",Strasbourg,7.74886610165441,48.5826233041408,bon,25.0,,Cheminée de la grande salle du premier étage (cad. AB 87) : classement par arrêté du 6 février 1981 - Façades et toitures (cad. AB 87) : inscription par arrêté du 6 février 1981,2018-12-31
154,IVANFN,Maison,Strasbourg,7.75793772736912,48.5805072713154,bon,5.0,"pas de volets au 2ème étage, porte 1628 jambage en grès à remplacer, peinture acrylique en façade ","Façades et toitures du château et des deux pavillons, salle à manger, grand salon, ancienne bibliothèque (cad. AB 215) : inscription par arrêté du 23 décembre 1993",2018-12-31
155,I2PPI1,Maison,Strasbourg,7.74902693615526,48.5806528514937,bon,15.0,Restauration complète en 2015,Château de Châteaubrun (vestiges) : inscription par arrêté du 27 mars 1926,2018-12-31
156,IHWGBF,Maison,Strasbourg,7.75393546966447,48.5841238598465,,15.0,,Maison : inscription par arrêté du 13 juin 1929,
157,IF3KAM,Maison,Strasbourg,7.75275188524443,48.5813857390552,bon,50.0,,Le portail latéral sud (cad. A 71) : inscription par arrêté du 15 octobre 1971,2018-12-31
158,IODNHU,Maison,Strasbourg,7.75724638907077,48.5794333687839,moyen,50.0,voir état 2014,Façade avec peinture : inscription par arrêté du 9 décembre 1929,2018-12-31
159,IFJ27B,Immeuble,Strasbourg,7.76833469964403,48.5903574469999,bon,5.0,"Révision de la couverture à prévoir, mousse (rdc)",Eglise (cad. BL 190) : inscription par arrêté du 26 avril 1948,2018-12-31
160,IXEBXT,Maison,Strasbourg,7.74572927744855,48.5813271562945,bon,0.0,,Château de Cruzol : inscription par arrêté du 7 juin 1926,2018-12-31
161,IOSHOW,Maison,Strasbourg,7.75423956080251,48.5831401297503,mauvais,100.0,"sablière sur rue au 1er étage attaqué par les insectes dits xylophages, fissures apparentes  ",Eglise d'Inières : classement par arrêté du 4 janvier 1921,2018-12-31
162,IX87MI,Maison,Strasbourg,7.75462790703415,48.5832043676325,bon,10.0,voir état 2014,Moulin (cad. A 520) : inscription par arrêté du 17 octobre 1977,2018-12-31
163,ITEFNL,Maison,Strasbourg,7.75447266079594,48.5833444941398,moyen,,restauration des volets à prévoir,Eglise : classement par arrêté du 3 mai 1913,2018-12-31
164,IXYQ9A,Maison,Strasbourg,7.75492236068007,48.5834418152937,bon,0.0,,Façade et toiture : inscription par arrêté du 29 avril 1931,2018-12-31
165,IMKX32,Immeuble,Strasbourg,7.74430088669393,48.582168097574,moyen,,"nécessite des travaux de traitement des boiseries, balcons, balustres, pan de bois","Gisement préhistorique de Rochereil ou Rochereuil (cad. B 245, 246) : classement par arrêté du 1er avril 1952",2018-12-31
166,IC0SI9,Maison,Strasbourg,7.74681896291158,48.5780690886462,bon,50.0,porte d'entrée comportant colonnes ioniques sans entretien,Façades et toitures y compris le portail d'entrée sur rue ; clôture supérieure des jardins ; salle située au premier étage de l'aile des communs sur jardins avec son décor (cad. AI 45) : inscription par arrêté du 22 mai 1978,2018-12-31
167,IMW343,Maison,Strasbourg,7.74926217467263,48.5785568054887,bon,5.0,oriel en façade sur rue,Façade et toiture : inscription par arrêté du 13 juin 1929,2018-12-31
168,I90HTJ,Maison,Strasbourg,7.74932744219647,48.5786293625747,bon,0.0,reprise ponctuelle des grès en sous bassement,"Le tronçon de l’aqueduc du Gier, situé sur la parcelle cadastrée section BK01 n°32, sise avenue du Général-de-Gaulle faisant face au lieu-dit le Mornantet, soit le canal en totalité qu’il soit en sous-sol ou aérien, tout élément maçonné lui appartenant et le sol sur lequel il se trouve : inscription par arrêté du 26 avril 2018.",2018-12-31
169,IWMN9A,Maison,Strasbourg,7.7494124682854,48.578643631609,bon,0.0,,Porte d'entrée : inscription par arrêté du 1er octobre 1941,2018-12-31
170,ISK8S3,Maison,Strasbourg,7.74948753746953,48.5786612449654,bon,10.0,efflorescences à RDC,Croix située en bordure du chemin des Côtes (cad. D 879) : classement par arrêté du 11 février 1972,2018-12-31
171,I672WI,Maison,Strasbourg,7.75035223806366,48.5788176378626,péril,30.0,,Façades et toitures sur rue et sur cour et escalier du 18s : inscription par arrêté du 18 juin 1929,2021-10-28
172,IDDAY0,Immeuble,Strasbourg,7.7472969013706,48.5790204008284,,30.0,,Façades et toitures (cad. E 91) : inscription par arrêté du 30 octobre 1973,
173,ILV66M,Immeuble,Strasbourg,7.7466316144724,48.5803667718107,moyen,,voir état 2014,Façade avec oriel : inscription par arrêté du 18 juin 1929,2018-12-31
174,IH1VH5,Maison,Strasbourg,7.74793393227242,48.580825957078,,100.0,,Façades et toitures ; porte d'entrée avec ses vantaux ; cage d'escalier ; aile néo-classique de la cour intérieure (cad. HY 252) : inscription par arrêté du 23 mars 1990,
175,IA4YPL,Hôtel Brion,Strasbourg,7.76818773492257,48.585762368363,bon,0.0,bien entretenue,"Façade et toiture sur rue, y compris la grille d'entrée : inscription par arrêté du 29 octobre 1975",2018-12-31
176,ILTBU9,Maison,Strasbourg,7.74945140792721,48.5798769425046,,40.0,,Façade : inscription par arrêté du 18 juin 1929,
177,IW6HQJ,Maison,Strasbourg,7.74894484973866,48.5803352267086,,,,Rez-de-chaussée de la façade : inscription par arrêté du 18 juin 1929,
178,IG2SGS,Maison,Strasbourg,7.74869307949831,48.5803752453345,,100.0,,Ossuaire (cad. B3 669) : classement par arrêté du 22 juillet 1924,
179,I3O2K7,Maison,Strasbourg,7.74962352967299,48.5808115626369,,80.0,,Façades sur cour et sur rue ainsi que les galeries et l'escalier sur cour : classement par arrêté du 5 mai 1928,
180,IHPIC7,"Maison (DETRUITE, éléments dispersés en remploi)",Strasbourg,7.74673594700712,48.5819027217798,,3.0,,Voir commune de : Saint-Brieuc,
181,I68KDD,Immeuble,Strasbourg,7.75075567758272,48.5899266979781,bon,0.0,"Traces d'humidité sur le garde-corps en pierre du balcon, couverture à observer. ",Colonne des Trente (cad. ZI 15) : inscription par arrêté du 17 mai 1933,2018-12-31
182,IOXUKO,Monument du Général Desaix,Strasbourg,7.75403481438958,48.5754683531287,bon,20.0,en réalité: propriété de l'Etat (Défense),Eglise Saint-Etienne (cad. D 56) : inscription par arrêté du 11 septembre 1987,2018-12-31
183,IJY1R2,Monument du général Kléber,Strasbourg,7.74576608067465,48.5833745061573,bon,10.0,serait déprotégé depuis 1952!,"Fort de Balaguier, y compris son enceinte (cad. AR 393) : inscription par arrêté du 17 mars 1975",2018-12-31
184,IWRWWF,Musée alsacien,Strasbourg,7.7484767,48.5791898,bon,80.0,Efflorescence en rdc,Halle (ancienne) : classement par arrêté du 28 novembre 1923,2018-12-31
185,IP6EBX,Ancien palais impérial allemand,Strasbourg,7.75236307409801,48.5877240606553,bon,5.0,"Restauration des menuiseries programmée, travaux d'entretien à poursuivre (couverture, parc)",Façades et toitures (cad. 1495) : inscription par arrêté du 11 octobre 1929,2018-12-31
186,IZPVBA,Palais des Rohan,Strasbourg,7.75228486546763,48.5809631541218,moyen,0.0,"fissuration en sous-sol, diagnostic demandé. Désordres nombreux du porche",Cimetière fortifié : classement par arrêté du 12 août 1920,2018-12-31
187,IUNV01,Palais Universitaire,Strasbourg,7.76240091933336,48.5848477325085,bon,5.0,"Restauration des menuiseries sur cour en 2015, des circulation au 1er en 2017",Porte : classement par arrêté du 17 novembre 1921,2018-12-31
188,I0WWO9,Parc de l'Orangerie,Strasbourg,7.77450537853004,48.5917242897645,bon,100.0,"Tvx en cours mini-ferme, groupe hercule, bancs exèdre, soubassements pavillon J, kiosque bois","Bâtiment de l'Orangerie (pavillon Joséphine) : inscription par arrêté du 25 juin 1929 ; Parc, y compris les divers éléments : fabrique, fontaines, groupes sculptés, éléments immobiliers transplantés dont la liste suit : pavillon de l'octroi (début 19e siècle) ; temple circulaire décastyle, dit temple de l'Amour (début 19e siècle) ; bâtiment principal du zoo (1903) ; maison dite Buerehiesel (partie ancienne, 1607) ; cascade-butte en rocaille et pont à garde-corps en fer forgé (vers 1895) ; rocailles diverses ; kiosque en pan de bois (vers 1895) à proximité du lac ; exèdre surmonté d'un garde-corps en pierre, et occupé par deux bancs en pierre à montants en protome de griffon ; charmille avec ses deux piliers ; banc en pierre dans une niche de verdure communicant avec la charmille ; fontaine à bassin en tombeau (datée 1895) à proximité de la charmille ; fontaine à deux vasques circulaires superposées, située à l'extrémité de la charmille ; deux petites fontaines-colonne en fonte, àcouronnement en forme de pagode ; fontaine en fonte, à deux vasques circulaires superposées, située devant la façade postérieure du pavillon Joséphine ; groupe sculpté Gaenseliesel (Albert Schultz, bronze, 1899) ; buste du compositeur Victor Nessler (Alfred Marzolff, bronze, 1895) ; groupe sculpté Hercule terrassant le lion (Alfred Marzolff, grès, état de conservation médiocre) (cad. 98 4) : classement par arrêté du 25 mars 1993",2018-12-31
189,IN4T5J,Ancien poêle du Miroir,Strasbourg,7.74742362361752,48.5811460055043,,0.0,,Façades et toitures du 16e siècle : inscription par arrêté du 11 décembre 1925,
190,IC9UUD,Pont Saint-Thomas,Strasbourg,7.74492226157112,48.5789881685369,moyen,20.0,,Pont métallique (cad. 12 20) : classement par arrêté du 10 mai 1995,2014-07-22
191,IPD5UU,Corps de garde de la porte des Juifs (ancien),Strasbourg,7.75588571774486,48.5850583808476,mauvais,0.0,voir état 2016,Eglise : inscription par arrêté du 4 décembre 1951,2018-12-31
192,ITXUKB,Poste d'aiguillage S.N.C.F.,Strasbourg,7.75274558829951,48.5633016968933,,20.0,,"Calvaire, sur la place de l'Eglise (cad. non cadastré) : inscription par arrêté du 25 novembre 1969",
193,I9XJR7,Ponts Couverts,Strasbourg,7.7390546311878,48.5802853420402,bon,,,Eglise de Noël-Saint-Martin (ancienne) : classement par arrêté du 1er avril 1895,2018-12-31
194,IH8TB4,Théâtre municipal,Strasbourg,7.75189846142399,48.5857056573741,bon,70.0,Péristyle déjà restauré,Chapelle de Briost : classement par arrêté du 23 septembre 1922,2018-12-31
195,IRJS76,Tour et pavillon de plaisance,Strasbourg,7.71441667014412,48.5764985742378,bon,40.0,Restauré en 2016 pour accueillir la maison du Parc naturel urbain,Choeur et transept : classement par arrêté du 10 décembre 1915,2018-12-31
196,IJFL63,Villa Osterloff,Strasbourg,7.76036362482384,48.5910808734837,bon,0.0,,Façades et toitures y compris les terrasses et la grille sur rue avec les deux portails d'entrée (cad. 82 1) : inscription par arrêté du 30 décembre 1985,2018-12-31
197,IS90JV,Propriété Schranz,Strasbourg,7.75901454659754,48.5447144705142,bon,40.0,,La villa et le port de plaisance (cad. EY 108) : classement par arrêté du 31 mars 1992 - Le parc (cad. EY 108) : inscription par arrêté du 31 mars 1992,2018-12-31
198,I1S87J,Eglise protestante Saint-Pierre,Strasbourg,7.66537860099129,48.5842798654399,,0.0,,"Le monument funéraire daté de 1669 : inscription par arrêté du 21 avril 1934 - L'église en totalité, sur son assiette historique contenant le cimetière et délimitée par un mur, inscrit également (cad. 02 57, 58, 476) : inscription par arrêté du 17 novembre 2010",
199,IGT3X7,Eglise catholique Sainte-Marguerite,Strasbourg,7.64345420870197,48.5140253967463,mauvais,,charpente couverture mauvais état - élévations pathologies liées aux remontées capillaires,Façade et toiture sur la place (cad. AB 85) : inscription par arrêté du 28 décembre 1984,2018-12-31
200,IC3EK8,Fort Foch,Strasbourg,7.69364492204748,48.6272375123366,mauvais,50.0,manque d'entretien,Façades et toitures y compris le portail d'entrée ; escalier avec sa rampe en fer forgé ; salle à manger et salon avec leur décor au rez-de-chaussée. (cad. BD 22) : inscription par arrêté du 28 mars 1977,2018-12-31
201,IH5SDY,Cinéma U.T.  (ancien),Strasbourg,7.74600488534678,48.5826549774222,bon,5.0,"Corniches en grès épaufré, balcon absence d'étanchéité, int. dorures, stucs et six lustres de 1913","A l'extérieur : façade principale, 3 rue des Francs-Bourgeois, avec portique d'entrée et caisses ; façade latérale correspondante (deux travées en retour) , rue des Sept-Hommes ; toiture correspondante. A l'intérieur : éléments suivants avec leur décor : vestibule au rez-de-chaussée, cage d'escalier et escalier menant au foyer, foyer au premier étage et escalier d'accès au balcon, grande salle de spectacle avec parterre au rez-de-chaussée et balcon au premier étage (cad. 60 130) : inscription par arrêté du 4 mai 1990",2018-12-31
202,IHJ0WY,Immeuble,Strasbourg,7.74370003000971,48.5859873942378,bon,10.0,"couverture, solins des corniches intermédiaires, éléments de pinacles en grès à revoir",Les façades et toitures (cad. AC 319) : inscription par arrêté du 27 mai 2002,2018-12-31
203,IAONPA,Jardin botanique,Strasbourg,7.76752967011648,48.5835835411796,moyen,20.0,travaux prévus sur la serre,"Jardin, avec son mur de clôture d'origine (exception faite des constructions modernes) (cad. 92 18) : inscription par arrêté du 7 décembre 1990 ; Serre Victoria (cad. 92 18) : classement par arrêté du 25 mars 1993",2018-12-31
204,IPUMDZ,Glacières (anciennes),Strasbourg,7.74211432210926,48.5807140327275,moyen,,Légère efflorescences de sel en façade du n°5-système éclusier à repeindre,"Vannes dans leur partie aérienne (poutre support et crémaillères) ; éléments formant le clos et le couvert du futur musée, selon le plan annexé à l'arrêté (cad. 6 62, 63, 85, 88) : inscription par arrêté du 3 janvier 1991",2018-12-31
205,IBM7ZS,Palais de Justice,Strasbourg,7.74807591453659,48.5882920768994,bon,20.0,Rénovation complète en 2014-2017,"Les façades et toitures du bâtiment d'origine, y compris les deux pylônes devant la façade principale et la clôture de la cour postérieure ; à l'intérieur : le vestibule d'entrée, la salle des pas-perdus avec ses escaliers et galeries ; les salles d'audience avec leurs lambris et plafonds stuqués ou lambrissés (cad. 80 119) : inscription par arrêté du 2 juillet 1992",2018-12-31
206,IE52KP,Théâtre national de Strasbourg,Strasbourg,7.75497963460758,48.5863674182104,bon,15.0,façade légèrement dégradée,Eglise (ancienne) (cad. G 777) : inscription par arrêté du 19 décembre 1978,2018-12-31
207,I07RQ4,Direction régionale des Douanes,Strasbourg,7.75760468772426,48.5863702920217,,0.0,,Galerie couverte : inscription par arrêté du 25 juin 1929,
