,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
93,IFG72A,Galerie du Mont-des-Oliviers,Colmar-Ribeauvillé,7.26344503671218,48.1393340736858,bon,0.0,- Prévoir démoussage toiture.- Prévoir réfection portail d'accès (corrosion).,"Porche ; salle au décor peint, située au deuxième étage du corps de logis du 15s (cad. F 446) : classement par arrêté du 18 novembre 1986 ; Façades et toitures du château du 15s ainsi que celles du bâtiment du 18s et de la tour isolée près des terrasses ; la porte charretière à côté du château du 15s (cad. F 446) : inscription par arrêté du 18 novembre 1986",2018-12-31
94,IXQ31P,Eglise catholique de l'Invention de la Sainte-Croix,Colmar-Ribeauvillé,7.26347134512998,48.138936095019,moyen,2.0,- Nef: joints cimentés. Clocher+Nef: nature des enduits à vérifier. ,Eglise (cad. AC 124) : classement par arrêté du 3 septembre 1992,2018-12-31
95,IK9QC0,Fontaine Constantin,Colmar-Ribeauvillé,7.26296025383098,48.1388709965137,bon,0.0,,Fontaine : inscription par arrêté du 3 juin 1932,2018-12-31
96,IFYR4R,Hôtel de Ville,Colmar-Ribeauvillé,7.26399499132987,48.1389767253251,péril,,- Désordres structurels sur l'escalier à vis de la tourelle (péril),"Avec leur décor : façades et toitures, puits, sol de la cour, escalier à vis dans la tourelle, intérieur de l'oriel au premier étage, salle de Justice, salle du Conseil (cad. 1 4) : classement par arrêté du 11 décembre 1990",
97,II4QDY,Maison Haffner,Colmar-Ribeauvillé,7.26256196250221,48.1381326954896,bon,15.0,- Rénovation récente.,"Croix de grès, dans le cimetière (cad. B 277) : inscription par arrêté du 18 août 1988",2018-12-31
98,IPAAQ3,Maison,Colmar-Ribeauvillé,7.26449239696336,48.1376030556689,bon,0.0,,"Terrain d'une superficie de 2 a 55 ca, entre l'église d'Essomes et la route de Château-Thierry (cad. C 579) : classement par décret du 17 août 1928",2018-12-31
99,I162QM,Immeuble,Colmar-Ribeauvillé,7.26268086610833,48.1387161866093,bon,50.0,,"Cage d'escalier (côté droit) avec sa rampe en fer forgé, la porte d'entrée et la cage d'escalier avec rampe en fer forgé située à gauche au fond du hall (cad. O 368) : inscription par arrêté du 19 février 1964",2018-12-31
100,IBLFVH,Maison Keith,Colmar-Ribeauvillé,7.26302239096216,48.1392462066631,bon,5.0,- Prévoir réfection partie inférieure poteau cornier sur rue (présence de plâtre ou ciment).,Eglise (cad. C2 729) : classement par arrêté du 6 novembre 1961,2018-12-31
101,ISXAK2,Maison Huffel (ancienne),Colmar-Ribeauvillé,7.26149913030794,48.1385916697384,bon,100.0,- Décollement des enduits extérieurs sur soubassement (rue du Collège).,"Ancienne maison, y compris le puits de la façade sur cour (cad. 4 56) : inscription par arrêté du 25 juillet 1994",2018-12-31
102,I7MLST,Immeuble,Colmar-Ribeauvillé,7.26134327719486,48.13901281101,bon,0.0,- Prévoir démoussage toiture.- Côté cour intérieure pierre d'angle détériorée.,"Façades, y compris le passage d'entrée ; toitures ; escalier en vis (cad. 4 59) : classement par arrêté du 14 mai 1991",2018-12-31
103,IIV1QH,Immeuble,Colmar-Ribeauvillé,7.26121481241118,48.1391673239869,bon,0.0,,Façade : classement par arrêté du 15 septembre 1919,2018-12-31
104,I50Z25,Maison,Colmar-Ribeauvillé,7.26104536871051,48.1398253422936,moyen,5.0,- Prévoir nettoyage & remise en teinte du pignon; présence de moisissures en partie haute.,Pignon : inscription par arrêté du 3 juin 1932,2016-12-31
105,IJR8MA,Maison Brief-Faller,Colmar-Ribeauvillé,7.26021066440372,48.1398107088524,bon,0.0,- Révision couverture à prévoir. Enduits du Rdc non adaptés. ,"Façades, toitures et petit salon lambrissé du château ; chapelle, y compris la voûte d'ogives, la cave et l'étage supérieur (cad. A 437, 439) : inscription par arrêté du 12 septembre 1991",2018-12-31
106,IESLFJ,Maison,Colmar-Ribeauvillé,7.26123589149169,48.1399233286634,bon,0.0,,Maison : inscription par arrêté du 12 avril 1937,2018-12-31
107,IJ7I69,Maison des Bains (ancienne),Colmar-Ribeauvillé,7.26105456994162,48.140073392231,bon,10.0,Révision de la couverture. Nature des enduits et peintures à vérifier. Intérieurs non visités. ,"Le monument aux morts en totalité, tel que délimité en rouge sur le plan cadastral annexé, situé dans le parc Jean Jaurès, section AV parcelle 71 : inscription par arrêté du 18 octobre 2018.",2018-12-31
108,IGH0M7,Cloître de l'Hôpital,Colmar-Ribeauvillé,7.26493792836934,48.1373750978625,bon,10.0,- Prévoir remplacement des menuiseries en bois (fenêtres).,"Le salon dit Chambre de l'Evêque situé à l'angle sud-ouest, au premier étage au-dessus de l'entresol de l'aile ouest, y compris son décor de peintures, de boiseries et de gypseries du 18e siècle (cad. BH 273) : inscription par arrêté du 14 août 2008",2018-12-31
109,IB9T7B,Pont sur la Weiss et sa chapelle,Colmar-Ribeauvillé,7.26076252212891,48.1399386108185,bon,20.0,- Prévoir éliminatation des différents végétaux au niveau des arches & contreforts.,Pont sur la Weiss et sa chapelle : inscription par arrêté du 3 juin 1932,2018-12-31
110,I3GRGV,Tour de l'Hôpital,Colmar-Ribeauvillé,7.26484088475039,48.1370318151347,bon,40.0,- Prévoir enlèvement végétation au sommet de la tour.,Château (cad. C 1 à 3) : inscription par arrêté du 13 janvier 1993,2018-12-31
111,IYJFAM,Tour Kesslerturm,Colmar-Ribeauvillé,7.2606984216692,48.1378055799061,bon,,- Prévoir enlèvement végétation (lierre ou vigne vierge).,"Fabrique de chaux (ancienne), y compris les fours (cad. C 132, 455) : inscription par arrêté du 2 mars 1981",
112,ITGVWQ,Tour Obertorturm,Colmar-Ribeauvillé,7.25855928882891,48.1404655960984,péril,70.0,- Nombreuses fissures sur les quatre mur extérieurs avec  présence de témoins; également végétation.,"Cheminée Renaissance, fenêtre Renaissance à pilastre, porte à double accolade (cad. H 1765) : inscription par arrêté du 20 septembre 1994",2018-12-31
113,I47T7D,Tour des Sorcières,Colmar-Ribeauvillé,7.26560302728361,48.1391559440522,bon,40.0,- Prévoir enlèvement végétation au sommet de la tour.,Les façades et les toitures (cad. B 640) : inscription par arrêté du 12 octobre 1976,2018-12-31
114,ILF6LS,Remparts (restes des),Colmar-Ribeauvillé,7.2023522,48.1569973,péril,0.0,"murs instables en partie sommitale, risque de chute sur le public, diag en cours","Vestiges du mur d'enceinte (cad. 1 3a ; 2 35) : inscription par arrêté du 9 juillet 1986 ; Enceinte médiévale avec la tour des Bourgeois et la tour des Fripons ; porte Basse (cad. 1 2, 4, 16, 45 à 47, 50 à 52 ; 2 55, 59, 62, 87/62, 88/62, 89/62 ; 3 4, 5, 8 à 10, 45 à 48, 52 à 54, 56, 57, 59, 60, 90, 97) : classement par arrêté du 14 novembre 1988 ; Ancien château de Lupfen-Schwendi, sis 1 Grand-Rue, actuellement musée du vignoble et des vins d'Alsace et siège de la confrérie Saint-Etienne : façades, y compris la tourelle d'escalier, toitures, cave voûtée et cheminée Renaissance de l'ancien château ; façades et toitures des anciens communs du château ; vestiges du mur d'enceinte de l'ancien domaine de Lupfen-Schwendi (cad. 2 96/34, 97/34) : inscription par arrêté du 20 juillet 1994",2018-12-31
115,IYS2HA,Château de Reichenstein (ancien),Colmar-Ribeauvillé,7.2833105318046,48.1363825373589,bon,10.0,enduits défectueux,"Corps de logis : façades et toitures, y compris l'oriel, le grand escalier côté cour et le balcon en fer forgé de la façade côté jardin ; intérieur : grande salle du rez-de-chaussée avec la grande cheminée Renaissance et la porte gothique. Mur de clôture de la cour avec les arcades d'entrée. Mur d'enceinte de la propriété avec portail nord en pierre. Deux pavillons : façades et toitures, y compris la niche avec le puits du pavillon sud. Grille avec portail ouest en fer forgé reliant les deux pavillons. Deux statues encadrant le portail ouest côté cour. Portail et grille en fer forgé ainsi que les piles en pierre séparant la cour du jardin. Jardin, avec ses murets, escaliers, bancs, fontaine, vasques en grès, statues (cad. 3 23) : inscription par arrêté du 5 septembre 1996",2018-12-31
116,IUCIDM,Château de Hohenack (ruines),Colmar-Ribeauvillé,7.18400663058695,48.0941659918567,mauvais,3.0,,Eglise : classement par journal officiel du 18 avril 1914,2018-12-31
117,IKQEYT,Chapelle du cimetière,Colmar-Ribeauvillé,7.27985775041442,48.2731519542264,moyen,0.0,Enduits durs.,Maison-Tour (cad. C.D. 106) : inscription par arrêté du 23 mai 1991,2018-12-31
118,IXNTDC,Fontaine,Colmar-Ribeauvillé,7.13689225512121,48.0406479356019,péril,50.0,Margelles très dégradées. Mécanisme défaillant. ,"La maison en totalité, et les communs, façades et toitures, ainsi que le mur de clôture avec la grille d'entrée et le sol du jardin (cad. AI 119) : inscription par arrêté du 23 septembre 2013",2018-12-31
119,IWEO44,Hôtel de Ville (ancien),Colmar-Ribeauvillé,7.13705737451969,48.041209415646,moyen,100.0,Assainissement de la façade à prévoir (enduit cimenté).,Façade : classement par arrêté du 16 janvier 1928,2018-12-31
120,IKRB28,Comptoir de vente de la Manufacture Hartmann (ancien),Colmar-Ribeauvillé,7.1362576231689,48.0422753203347,bon,50.0,"pas d'intervention urgente, dévégétalisation à l'arrière à prévoir","Façades et toitures, à l'exclusion de la construction adventice en bois (cad. 2 13) : inscription par arrêté du 30 décembre 1985",2018-12-31
121,IULI2F,Eglise protestante,Colmar-Ribeauvillé,7.47043192269035,48.1020904757754,moyen,15.0,couverture à vérifier,L'église et le logis du commandeur (cad. E 134) : inscription par arrêté du 9 avril 2001,2017-12-31
122,IQMHGO,Eglise catholique Saint-Louis,Colmar-Ribeauvillé,7.52882380614805,48.018612810793,mauvais,,Restauration couvertures en cours- enduits et plafonds à reprendre suite à infiltrations,"Tour du Suquet, chapelle Sainte-Anne et église Notre-Dame-de-l'Espérance : classement par arrêté du 28 juillet 1937",2018-12-31
123,I9CVIG,Hôtel du Gouvernement (ancien),Colmar-Ribeauvillé,7.5274327201814,48.0174480960101,moyen,50.0,Etude en cours,Façades : inscription par arrêté du 28 juin 1932,2018-12-31
124,ISNYY7,Maison d'officiers,Colmar-Ribeauvillé,7.52713403664815,48.0178717741951,bon,50.0,,Les bâtiments et terrains des Héronnières : inscription par arrêté du 2 août 1929,2018-12-31
125,I1KUEJ,Maison des Lieutenants du Roi (ancienne),Colmar-Ribeauvillé,7.52882030157703,48.017239929117,bon,,,Porte datée de 1710 : inscription par arrêté du 10 juin 1932,
126,ICBH2U,Maison Grünwasser,Colmar-Ribeauvillé,7.52904359931346,48.0182781091424,bon,30.0,,Porte ancienne : inscription par arrêté du 29 novembre 1948,2018-12-31
127,IEE5EM,Maison,Colmar-Ribeauvillé,7.52710431112856,48.0185192078014,bon,,Restauration façades en cours,Porte de Ville dite de Tonnerre : inscription par arrêté du 28 décembre 1926,
128,IYG5AC,Hôtel de Ville,Colmar-Ribeauvillé,7.53022791756711,48.0179771646459,bon,20.0,Achèvement restauration façades/charpente/couverture en avril 2018,"Château, y compris les décors intérieurs (cheminée monumentale, boiseries et alcôves) (cad. D 1495) : inscription par arrêté du 10 février 1997",2018-12-31
129,IFE3DM,Porte du Fort Mortier,Colmar-Ribeauvillé,7.56269801773878,48.0301238893299,moyen,0.0,état amélioré depuis 2010. restauration maçonnerie à prévoir. fermé au public,Porte du Fort Mortier : inscription par arrêté du 28 juin 1932,2018-12-31
130,IDSPP2,Fortifications militaires,Colmar-Ribeauvillé,7.5118272,48.0169349,moyen,70.0,,"L'ancienne casemate : inscription par arrêté du 10 juin 1932 - Les remparts et leurs glacis y compris la porte de Bâle (cad. 6 1, 2, 5 à 12, 15, 24 à 26, 28 à 33, 34/II, 35/6, 36/30, 40) : classement par arrêté du 1er octobre 1962 - Le glacis des remparts (anciens) (cad. 6 47/5, 45/12, 50/11) : classement par arrêté du 7 novembre 1962 - Les portes de Colmar et de Belfort (cad. 6 13, 14) : classement par arrêté du 25 avril 1963",2018-12-31
131,I6JJC2,Maison,Colmar-Ribeauvillé,7.27546835821852,48.0997351417893,,30.0,,Oriel : inscription par arrêté du 11 mai 1932,2018-12-31
132,IJ0M0R,Abbaye de Pairis (ancienne),Colmar-Ribeauvillé,7.12644822519036,48.1165627502956,bon,,entretenue,Porte d'entrée : inscription par arrêté du 28 juin 1929,
133,IJIEC1,Champ de bataille du Linge,Colmar-Ribeauvillé,7.14095924479772,48.0844663325505,bon,100.0,travaux d'entretien dans le cadre du centenaire,Sommet du Linge avec ses ouvrages fortifiés prècèdés d'une bande de terrain de 100m de largeur sur une superficie totale de 2ha51a90ca : classement par arrêté du 12 mars 1932,2018-12-31
134,IEYKLL,Mur des Cigognes,Colmar-Ribeauvillé,7.37069765840745,48.159537968961,moyen,,reprise des arases et rejointoiment,Croix dite Croix Saint-Pierre : classement par arrêté du 26 novembre 1979,
135,IJAYM1,"Châteaux de Guirsberg, de Haut-Ribeaupierre et de Saint-Ulrich (ruines)",Colmar-Ribeauvillé,7.30540664662636,48.2062785426007,mauvais,10.0,"Essentiellement le château du Haut-Ribeaupierre, arase du château du Guirsberg & mur qui verse","Façades et toitures ; escalier ; calade de la cour (cad. AS 304, 360) : inscription par arrêté du 9 décembre 1985",2018-12-31
136,IHYY2O,Eglise des Augustins (ancienne),Colmar-Ribeauvillé,7.31909488291885,48.1953578489749,moyen,50.0,- Nombreuses remontées capillaires sur piètements de l'Église.,Eglise des Augustins (ancienne) dite de la Providence : inscription par arrêté du 3 juin 1932,2018-12-31
137,I76N6W,Fontaine du Cerf,Colmar-Ribeauvillé,7.31739324804545,48.1958178296768,bon,5.0,- Prévoir réparation pierre de taille côté gauche au niveau du trop-plein.,"Eglise, à l'exception de la sacristie : classement par arrêté du 8 avril 1930",2018-12-31
138,IFKX48,Fontaine,Colmar-Ribeauvillé,7.31916385274551,48.1948993202073,moyen,10.0,- Présence de rejointoiements à partir d'un mortier base de ciment.,Dolmen et son tumulus (cad. AD 20) : inscription par arrêté du 2 juillet 1997,2018-12-31
139,I4FXW7,Fontaine,Colmar-Ribeauvillé,7.31302722466772,48.1966110124108,bon,,,Clocher : classement par arrêté du 20 octobre 1947,
140,I1YZAJ,Enceintes fortifiées urbaines,Colmar-Ribeauvillé,7.31899582353589,48.1936420456039,moyen,50.0,-Tour des Cigognes enduits-Tour de Bergheim couverture-Tour des Bouchers RAS,"Vestiges des enceintes fortifiées urbaines, tels qu'ils figurent sur le plan annexé au dossier (cad. 29 3, 9 rue de la Porte-Haute, 7, 7 rue Muckenloch, 109, lieudit Ville, 110, passage Jeannelle, 113, 130-132 Grand-Rue, 141, rue du Château, 160, rue du Rempart-Nord, 427/299, rue des Boulangers, 449, lieudit Ville, 559/140, rue du Temple, 142, 10 rue du Château, 144, 8 rue du Château, 249, rue de la Fontaine, 250, lieudit Ville, 252, 12 rue du Tilleul, 255, 11 rue du Tilleul, 262, 8 rue du Tilleul, 263, 12 rue du Salpêtre, 277, 60 rue de la Fraternité, 278, 56 rue de la Fraternité, 279, rue de la Fraternité, 295, 46 rue de la Fraternité, 298, 6 rue des Boulangers, 299, rue des Boulangers, 301, rue de la Fraternité, 302, 19 rue de la Fraternité, 303, 17 rue de la Fraternité, 315, 5 Le-Plohn, 316, 11 rue des Boulangers, 317, 9 rue des Boulangers, 347, 65 Grand-Rue, 348, 63 Grand-Rue, 362, 32 rue de la Fraternité, 369, 11 rue Klobb, 374, 19 rue Klobb, 375, 21 rue Klobb, 376, 25 rueKlobb, 378, 23 rue Klobb, 379, rue Klobb, 380, 29 rue Klobb, 457/254 et 482/254, place du Tilleul, 476/143, rue du Château, 477/248, 16 rue de la Fontaine, 483/254, 10 rue du Tilleul, 529/363, rue Klobb, 560/140, rue du Temple, 562/294, rue de la Fraternité ; 30 64, lieudit Ville, 68, 71, route de Bergheim, 177 (tour des Bouchers) , 72 Grand-Rue, 253, 14 rue Klobb, 259, rue des Juifs, 282, 25 rue des Juifs, 380, rue du Rempart-de-la-Streng, 706/271, 53 rue des Juifs, 72, lieudit Ville, 558/148, rue de l'Instituteur-Ortlieb, 252, 12 rue Klobb, 254p, 75 rue des Juifs, 258, 73 rue des Juifs, 272, 45 rue des Juifs, 278, 33 rue des Juifs, 286, lieudit Ville, 683, 3 rue des Juifs, 308, 3 place Berckheim, 318, 15 rue du Pont-de-la-Couronne, 319, 16 rue du Pont-de-la-Couronne, 320, 12-14 rue du Pont-de-la-Couronne, 323, 29 rue Flesch, 324, 17 rue Flesch, 675/333, 15 rue Flesch, 337, rue Flesch, 339, 5 rue du Rempart-de-la-Streng, 340, lieudit Ville, 341, 5 rue Flesch, 373, 4 rue du Pflixbourg, 550/270, 55 rue des Juifs, 560/285, 17 rue des Juifs, 633/287, rue des Juifs, 676, 8 rue de Rempart-de-la-Streng) : inscription par arrêté du 10 juin 1993, modifiée par arrêtés des 17 janvier 1994 et 6 octobre 1994",2018-12-31
141,I68QML,Hôpital,Colmar-Ribeauvillé,7.3161607,48.1944131,moyen,50.0,Enduit extérieur dégradé en parties basses. Peintures intérieures présentent des dégradations.,Eglise (ancienne) : classement par arrêté du 6 décembre 1898,2018-12-31
142,IR6TTQ,Hôtel de Ville,Colmar-Ribeauvillé,7.31903136167916,48.1947955729949,moyen,30.0,Tuiles à remplacer (projet de travaux de réfection de façade et couverture en cours),Façade principale et toiture : inscription par arrêté du 11 mai 1932,2018-12-31
143,IPTZ2M,Maison,Colmar-Ribeauvillé,7.32030206018196,48.1944217597344,bon,,,Deux inscriptions de 1542 et 1739 encastrées dans la façade : inscription par arrêté du 3 juin 1932,
144,IR5GTM,Maison,Colmar-Ribeauvillé,7.3232320550116,48.1933462316756,bon,,,"Grille d'entrée ; façades et toitures du château et des communs ; grande galerie et salon à plan tréflé avec leur décor dans l'aile basse à gauche et dans le pavillon qui la prolonge ; ancien parc ordonnancé (cad. 1978 A 23 à 26, 29) : classement par arrêté du 14 décembre 1979",2018-12-31
145,IGZUI9,Maison des Ménétriers,Colmar-Ribeauvillé,7.32296723710892,48.1936521364931,bon,5.0,,Clocher : inscription par arrêté du 18 mars 1927,2018-12-31
146,IQGHZT,Maison,Colmar-Ribeauvillé,7.3178395823985,48.1945499870349,bon,0.0,,"Tour de la Pelotte (fortification de la rive droite du Doubs, au Nord de la ville) (cad. AY 91) : classement par arrêté du 21 octobre 1942 ; Les parties suivantes de l’enceinte urbaine : les vestiges enfouis de la contrescarpe de la tour bastionnée de Rivotte situés sur la parcelle 58 (section DK), les vestiges du rempart, même ceux enfouis, entre la tour bastionnée de la Rivotte et la tour bastionnée de Brégille, situés sur la parcelle n°11 (section AK), la partie du rempart entre le bastion du moulin Saint-Paul et les vestiges de la tour bastionnée Saint-Pierre, située 22 avenur Arthur-Gaulard, sur les parcelles n°16 et 67 (section AH), les vestiges de la tour bastionnée Saint-Pierre située rue Elisée Cusenier, sur la parcelle n°29 (section AE), les vestiges enfouis de la lunette de Bregille, situé sur la parcelle n°109 (section CX), le corps de garde est de Chamars du XVIIIe siècle, situé 2 avenue de la Gare d’Eau, sur la parcelle n°36 (section AR), l’ensemble des vestiges enfouis de la seconde ligne de remparts situés sous l’hôpital Saint-Jacques, sur la parcelle n°5 (section AV), 2 avenue de la Gare d’eau, parking du Département Doubs, 4 et 6 avenue de la Gare d’eau, sur les parcelles n°35, 44, 48 et 73 (section AR), le corps de garde nors de la porte d’Arènes, situé sur la parcelle n°164 (section AX), tels que délimités en rouge sur le plan annexé à l’arrêté : inscription par arrêté du 10 septembre 2019",2018-12-31
147,IPY6L8,Maison,Colmar-Ribeauvillé,7.32046374055193,48.1949425368474,moyen,30.0,- Fissures sur linteau 1° étage côté cour & sur pignon côté rue des frères Mertian.,Eglise Notre-Dame (cad. B 359) : inscription par arrêté du 11 juin 1986,2018-12-31
148,I9R5RD,Château des comtes de Montbéliard-Wurtemberg (ancien),Colmar-Ribeauvillé,7.29898839815426,48.1658642289003,bon,25.0,Remontées capillaires soubassement - Cause à définir,"Façades Nord et Est et les deux patios intérieurs, ainsi que la salle d'audience et la salle des Pas-Perdus (cad. AZ 80) : inscription par arrêté du 23 mars 1990",2018-12-31
149,ISJN3Q,Château de Bilstein (ruines du),Colmar-Ribeauvillé,7.2696848650525,48.1954859700004,moyen,0.0,Dévégétalisation + Reprise des maçonneries déstabilisées - (escalier bois du donjon à réviser),Château de Bilstein (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
150,IXHFZ3,Cour des Evêques de Strasbourg (ancienne),Colmar-Ribeauvillé,7.29652091343977,48.1662509612657,moyen,,Pignon n° 11 : ravalement en partie sup. - Révision couvertures,Maison ainsi que l'enclos attenant (cad. IO 258) : inscription par arrêté du 11 octobre 1937,2018-12-31
151,ISY64L,Eglise Notre-Dame (ancienne),Colmar-Ribeauvillé,7.29813768471842,48.1675343267859,mauvais,,Grès altérés (humidité) -Charpente à réviser - Couverture pan nord à restaurer (intér. non visitées),Eglise Notre-Dame (ancienne) : inscription par arrêté du 18 mars 1930,
152,INPPAM,Fontaine de la Sinne,Colmar-Ribeauvillé,7.29571250991838,48.1672861421908,moyen,30.0,Purge ciment du socle - démoussage + nettoyage,Eglise : classement par arrêté du 5 janvier 1922,2018-12-31
153,I0AVQI,Fortifications (anciennes),Colmar-Ribeauvillé,7.2934091,48.1672324,mauvais,,Ouest: bastionSO/dévégét./arase/maçon. -Est: relancis/socle TourNE/dévégé./arase -Nord: dév./maçon. ,"Porte Haute ; Dolder ; vieux murs jusqu'à la Tour du Voleur ; Tour du voleur : classement par arrêté du 23 février 1900 - Vestiges des murs d'enceinte (cad. 1 31 à 37, 39, 43, 46, 47, 49, 51 à 53, 55 à 57, 58a, 117 à 119, 133, 134, 151 à 156 ; 2 36 à 39, 50, 51, 53 à 60, 87 à 93, 95, 96, 98 à 101, 110, 126 à 128, 154, 305/156, 170, 178, 188, 189, 198 à 200, 212 à 217, 262, 263, 267) : inscription par arrêté du 1er octobre 1986 modifié par arrêté du 15 novembre 1996 et par arrêté du 11 juillet 2000",2018-12-31
154,IDEEFD,Eglise Saint-Erard (ancienne),Colmar-Ribeauvillé,7.29784379285595,48.1676104323423,bon,50.0,(Intérieurs non visités - Travaux 2011 intérieurs et extérieurs),"Vestiges archéologiques existant sur un terrain appartenant, pour une part, à l'Etat et, pour une autre part, à l'association Groupe Archéologique du Mémontois (cad. C 21, 22):inscription par arrêté du 16 octobre 1992;La parcelle cadastrée ZI 47 avec les vestiges archéologiques qu'elle contient, située au lieu-dit « La Magnotte »:classement par décret du 20 octobre 2016;Les vestiges de l'agglomération gallo-romaine de Mediolanum en totalité, y compris leur sol d'assise, situés aux lieux-dits « La Corvée » et « La Magnotte » (cad. La Corvée ZI 28, 29, 30, 84 ; La Magnotte ZI 42 à 46;sur la portion de la rue de Sercey, voie communale n°7, non cadastrée):inscription par arrêté du 24 octobre 2016",2018-12-31
155,IXSBBM,Hôtel de Berkheim (ancien),Colmar-Ribeauvillé,7.29724052525937,48.1674113473534,bon,30.0,Appuis grès de la cave et du rdc à réparer,Porte Saint-André : classement par liste de 1846,2018-12-31
156,IX05QS,Hôtel de Ville,Colmar-Ribeauvillé,7.29972516506176,48.1662858781554,bon,20.0,,Façades et toiture : inscription par arrêté du 18 mars 1930,2017-12-31
157,IEZA6A,Maison Kiener,Colmar-Ribeauvillé,7.29572568435384,48.1670387295406,moyen,30.0,Partie supérieure de la Tourelle à reprendre (enduit + protection) - Plafonds peints à rafraîchir,Manoir de Charnacé : classement par arrêté du 3 novembre 1930,2018-12-31
158,ID0XTM,Cour de l'abbaye d'Autrey (ancienne),Colmar-Ribeauvillé,7.29621314004036,48.1663326887152,mauvais,20.0,Annexe : couverture complète à refaire - Ravalement façades,Les quatre pièces décorées de peintures murales situées au rez-de-chaussée (cad. BE 408) : inscription par arrêté du 28 décembre 1990,2018-12-31
159,IBWNKK,Maison,Colmar-Ribeauvillé,7.29642458399759,48.1676879618656,bon,50.0,(Travaux de ravalement non enregistrés dans Agrégée),"Les ruines de l'ancien château (cad. D 768) : inscription par arrêté du 8 mars 1982 - L'ensemble des vestiges archéologiques : la tour ; les vestiges de l'ancienne chapelle ; les vestiges de l'ancienne aula ; la motte, les murailles et autres éléments maçonnés ; ainsi que leur terrain d'assiette (cad. YB 70) : classement par arrêté du 11 juin 2012",2018-12-31
160,IATPDW,Maison Dissler,Colmar-Ribeauvillé,7.29756631974337,48.1663154710489,moyen,0.0,"Tvx en faç. princi. : grès à réparer/nettoyer, qq fenêtres à restaurer-  Dégât des eaux plafond",La façade (cad. AK 162) : classement par arrêté du 14 mai 1923,2018-12-31
161,IGAPZE,Maison,Colmar-Ribeauvillé,7.29765256507423,48.1658680713442,moyen,0.0,"Réparation ponctu. pan de bois - Lucarnes et façades à rafraîchir ( enduit, grès, volets, boiserie) ",Façade occidentale : inscription par arrêté du 15 mai 1925,2018-12-31
162,I3GXDO,Maison,Colmar-Ribeauvillé,7.29889289920335,48.1668827128773,moyen,40.0,Façade avec oriel : réparation ponctuelle grès - Révision couverture - (enduit organique),"Le logis en totalité, le colombier en totalité, les dépendances et vestiges de dépendances en totalité (à l’exclusion des hangars récents), murs et sols d’assiette de la cour et des anciens jardins, le sol d’assiette et les vestiges de l’ancienne maison forte, tel que délimité sur le plan annexé à l’arrêté (cad. B 464, 472, 474 à 476, 478, 1203 à 1212) : inscription par arrêté du 19 septembre 2019",2018-12-31
163,IZ7O2U,Maison Méquillet,Colmar-Ribeauvillé,7.29885976642967,48.1672207299148,mauvais,50.0,"Raval. des façades : grès, pans de bois, menuiseries - Plafonds peints à restaurer (non entretenus)",Ensemble des façades ainsi que les trois pièces et le couloir avec leur décor au premier étage de l'aile ouest (cad. 1 133) : inscription par arrêté du 30 décembre 1985,2018-12-31
164,I86PBQ,Maison,Colmar-Ribeauvillé,7.29660821270546,48.1671078524392,bon,40.0,,Façade et toiture : inscription par arrêté du 14 mars 1944,2018-12-31
165,IGTQZC,Maison,Colmar-Ribeauvillé,7.29835345229812,48.166763355299,bon,40.0,Révision couverture ,Façade sur rue et toiture : inscription par arrêté du 18 mars 1960,2016-12-31
166,IKWF9A,Maison d'Ambroise Dieffenbach (ancienne),Colmar-Ribeauvillé,7.29895636614359,48.1665817588874,moyen,20.0,Ravalement façade latérale partie RDC - Révision couverture,Maison (cad. 1 143) : inscription par arrêté du 6 février 1996 modifié par arrêté du 4 avril 1996 modifié par arrêté du 21 juillet 1996,2018-12-31
167,IJ21FX,Maison,Colmar-Ribeauvillé,7.29830660262934,48.1664688194819,bon,0.0,Entretien boiseries toiture et lucarnes,Façade sur rue avec oriel ; toiture ; porte gothique au premier étage : inscription par arrêté du 18 mars 1930,2018-12-31
168,IJ6R0C,Immeuble,Colmar-Ribeauvillé,7.2987297873579,48.1666739559614,moyen,10.0,Répara. ponctu. pan de bois / cloques peinture sur panneaux de remplissage + RDC (peint. organique) ,Façades et toiture : inscription par arrêté du 28 juin 1937,2018-12-31
169,ID0XTP,"Maison ""Cour des Cigognes""",Colmar-Ribeauvillé,7.29860198107667,48.1667482594318,bon,2.0,Couvertures des galeries à réviser,Remparts (anciens) : inscription par arrêté du 12 avril 1927,2019-05-29
170,IUWS8Z,"Maison ""A l'Ours noir""",Colmar-Ribeauvillé,7.29720427127309,48.1669224151925,bon,0.0,,Façade sur rue et toiture : inscription par arrêté du 18 mars 1930,2018-12-31
171,I3YHVC,Maison,Colmar-Ribeauvillé,7.29734421603153,48.1670907825784,bon,40.0,N° 29 - (charpente non visitée),Façade sur rue et toiture : inscription par arrêté du 18 mars 1930,2018-12-31
172,I5GJZU,"Maison ""A l'Etoile""",Colmar-Ribeauvillé,7.29682494177257,48.1672217592862,bon,10.0,Appuis des lucarne dans brisis dégradés.,Façade et toiture : inscription par arrêté du 18 mars 1930,2018-12-31
