,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
113,IT3UAS,Gisement archéologique,Molsheim,7.44473766462047,48.5395628406835,bon,,Restauré en 2015,"Les vestiges du pont "" Perrin "" situés au devant de la porte de ville dite "" du pont Perrin "", dans le lit de la rivière Indre, rivière domaniale non cadastrée et jouxtant à l'est les parcelles BE 197 et 221 de la commune de Déols et à l'ouest l'espace public communal situé entre les parcelles AR 311 et 312 de la commune de Châteauroux : inscription par arrêté du 20 septembre 2011",2018-12-31
114,IXM3DU,Maison,Molsheim,7.48328389790262,48.5253557093833,moyen,,"Couverture à réviser, dégradations superficielles PDT, escalier intérieur non vu",Croix de cimetière en pierre : classement par arrêté du 27 décembre 1913,2018-12-31
115,IGYAAE,Scierie communale,Molsheim,7.193380236695,48.379036996259,bon,40.0,enduits parties basses à reprendre,"Scierie, avec ses installations techniques extérieures et intérieures (cad. 28 58) : inscription par arrêté du 19 janvier 1995",2018-12-31
116,IKP0TZ,Cimetière juif,Molsheim,7.43374843138161,48.5016933687151,moyen,0.0,,Croix de Kervegan (cad. AL 146) : inscription par arrêté du 7 mai 1937,2018-12-31
117,ITFHOD,Eglise catholique Saint-Maurice,Molsheim,7.48595831013916,48.5714372072886,moyen,10.0,Int. non vus. Enduit extérieur défectueux + importantes desquamations,"Façades et toitures sur la rue Jean-Eudes et sur la cour d'honneur ; portail d'entrée avec sa grille en fer forgé ; pièces suivantes au premier étage avec leur décor de lambris : chambre sud-ouest, bibliothèque, salon, petit cabinet (cad. AZ 881) : inscription par arrêté du 9 juillet 1980",2018-12-31
118,IQ5Q02,Synagogue (ancienne),Molsheim,7.46617009027593,48.5956644789306,mauvais,50.0,,Maison particulière (cad. A 61) : inscription par arrêté du 18 juin 1986,2018-12-31
119,IJVB6P,Maison d'habitation,Molsheim,7.48628300524457,48.5711629633163,bon,65.0,,Façade et toiture : inscription par arrêté du 12 juillet 1928,2018-12-31
120,IFZRSC,Ancienne église Saint-Pancrace et Saint-Cyriaque,Molsheim,7.32381655841569,48.4919697335539,bon,,restauration récente,Vestiges de la tour-choeur du 16e siècle (cad. 01 67) : inscription par arrêté du 22 avril 1998,2018-12-31
121,IE7MA7,Synagogue,Molsheim,7.21874498515482,48.4773948608672,moyen,20.0,,Synagogue (cad. 2 4a) : inscription par arrêté du 6 décembre 1999,2018-12-31
122,IYTQPJ,Eglise simultanée Saint-Etienne,Molsheim,7.46468027707352,48.6170677144196,bon,0.0,,Tympan sculpté de 1214 ; inscription commémorative de 1581 (cad. D 169) : inscription par arrêté du 6 décembre 1999,2018-12-31
123,IVKGZH,Synagogue,Molsheim,7.43924314406079,48.5844404506634,moyen,50.0,,Façades et toitures (cad. 1 76) : inscription par arrêté du 10 février 1999,2018-12-31
124,IC9H9Q,Brasserie (ancienne),Molsheim,7.45064102226855,48.5398985364319,bon,30.0,,"L’église paroissiale Saint-Nicolas, en totalité, sise place de la Halle, sur la parcelle n° 368 figurant au cadastre section E, tel que délimité en rouge sur le plan annexé à l’arrêté : inscription par arrêté du 14 décembre 2021",2018-12-31
125,IE0YPT,Chapelle Saint-Nicolas,Molsheim,7.43077711884474,48.4592131490799,bon,,Enduit extérieur à reprendre en parties basses,Eglise Saint-Blaise (cad. 5 64) : inscription par arrêté du 26 mars 1986,2018-12-31
126,I0KUEL,Ancien château des évêques de Strasbourg,Molsheim,7.532830462853928,48.562643504641485,moyen,100.0,"couverture tour défectueuse, PDT à consolider, joints de clôture à rejointoyer",Eglise : classement par arrêté du 9 juillet 1909,2018-12-31
127,IWC6DL,Couvent d'Augustines Notre-Dame (ancien),Molsheim,7.494476,48.540588,bon,,,"Les façades et toitures de la tour ronde du 14e siècle, les façades et toitures de la chapelle et du couloir de circulation lié à la chapelle, enfin les murs d'enceinte, y compris les tourelles et les trois portails sculptés de style Renaissance (cad. E 481) : inscription par arrêté du 8 avril 2009",2018-12-31
128,IPYVPP,Ferme,Molsheim,7.51217877607066,48.6365850850653,bon,,,Eglise (cad. AE 93) : inscription par arrêté du 4 août 1994,2018-12-31
129,IEQ05A,Grange aux Dîmes,Molsheim,7.4706812596096,48.4960813778933,mauvais,20.0,"Couverture et menuiseries vétustes, maçonneries à nu par endroit, pierre de taille fissurée",Le château en totalité (aile sud et son pavillon) (cad. AH 448) : inscription par arrêté du 26 février 2010,2018-12-31
130,I6O42U,Auberge à la Couronne verte,Molsheim,7.229167671140782,48.47739694055255,,5.0,,,
