,id,name,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
110,I16SCN,Maison Moosbrugger,Thann-Guebwiller,7.10039096211364,47.8119537652597,bon,20.0,Entretien couverture à prévoir(qq tuiles cassées)badigeon dégradé en pied 1cheminée à surveiller,Façade sur rue et toiture avec les murs pignons (cad. 9 33) : classement par arrêté du 24 juin 1929,2018-12-31
111,IGYU11,"Maison ""A l'Ours noir""",Thann-Guebwiller,7.10168169414942,47.8117215511075,bon,0.0,salissures et croûtes noires en couverture (ou matériau bitumineux?),"Oriel sur rue, daté de 1598 : inscription par arrêté du 22 mars 1934",2018-12-31
112,IVN2D9,Maison,Thann-Guebwiller,7.09989177424848,47.8123513326719,moyen,0.0,grès dégradé par peinture inadaptée au support,Maison : inscription par arrêté du 2 février 1948,2018-12-31
113,IG275F,Maison,Thann-Guebwiller,7.09990824030407,47.8123680168168,bon,0.0,"légers éclats, grès mis en peinture",Porte sur rue : inscription par arrêté du 22 mars 1934,2018-12-31
114,IIMID9,Eglise catholique Saint-Dominique,Thann-Guebwiller,7.12483256500848,47.8076441043277,péril,10.0,"Saint-Sépulcre et anciennes colonnes du jubé en péril (sol étanche, effet mèche, pierre pulvérulente",Corps de logis principal y compris la cheminée située au premier étage du pavillon de droite : classement par arrêté du 19 novembre 1910,2018-12-31
115,I7JZ3B,Eglise catholique Saint-Jean-Baptiste,Thann-Guebwiller,7.17702547984063,47.8354424938612,moyen,30.0,"Intérieur bon état mais extérieurs très cimentés avec efflorescences, zone de marnage haute","Le portail : classement par arrêté du 15 novembre 1913 ; La chapelle, à l'exception du portail classé : inscription par arrêté du 9 septembre 1936",2018-12-31
116,IKCFQY,Tour d'enceinte (vestiges),Thann-Guebwiller,7.17413310828431,47.8364331677548,péril,,,Façades et toitures (cad. ZI 164) : inscription par arrêté du 20 août 1974,2018-12-31
117,I5WUAU,Fontaine et puits,Thann-Guebwiller,7.25893571833838,47.9579452686562,mauvais,10.0,"Dégradations avancées des grès, peinture étanche, fers oxydés, reprises au ciment",Croix-calvaire du 15e siècle (cad. BZ 74) : inscription par arrêté du 25 janvier 1929,2018-12-31
118,IXJZSV,Maison,Thann-Guebwiller,7.25950376786832,47.9582145158787,bon,50.0,,Façade : inscription par arrêté du 9 janvier 1930,2018-12-31
119,ILMC79,Motte Saint-Georges-d'Alschwiller,Thann-Guebwiller,7.23413662729417,47.87182268617,bon,,,Façade sur la rue des Capucins et fenêtres à meneaux donnant sur la rue du Pont-Pigy : inscription par arrêté du 17 avril 1931,2018-12-31
120,IZWO7J,Hôtel de l'Intendant d'Alsace (ancien),Thann-Guebwiller,7.35193957276554,47.8658954706366,bon,100.0,,"Façades, toitures et tour d'escalier avec ses portes palières (cad. 1 36) : inscription par arrêté du 19 novembre 1990",2018-12-31
121,I3J0TC,Chapelle Notre-Dame-du-Sehring,Thann-Guebwiller,7.22530904001407,47.9049496623261,mauvais,0.0,Édifice très cimenté - Infiltrations - Décors intérieurs et objets menacés,"Remparts : classement par arrêté du 27 février 1899 ; Remparts de la ville close comprenant la tour 4 (ou du Gouverneur) et la tour 5 (ou du Major) , quant à leur extérieur seulement ; courtines adjacentes et fermant les terrains et bâtiments affectés au Service de la Guerre, à savoir la partie du front 4-12 attenant à la tour 4, le front 4-5, la partie du front 5-6 attenant à la tour 5 ; poterne d'accès dans le front 4-5 : classement par arrêté du 20 août 1913",2018-12-31
122,IDX2LW,Bâtiment conventuel (ancien),Thann-Guebwiller,7.15931759043681,47.941232698281,bon,10.0,,"Façades, toitures, galeries voûtées, sols et tourelle d'escalier (cad. 4 51b, 52) : classement par arrêté du 13 janvier 1994",2018-12-31
123,I3B5RQ,Couvent des Récollets (ancien),Thann-Guebwiller,7.2941869,47.9575023,péril,30.0,"Désolidarisation du pignon occidental, désordres en pieds de murs intérieurs, étaiements inadaptés. ",Eglise : inscription par arrêté du 7 mai 1926,2018-12-31
124,IHPERK,Cimetière juif,Thann-Guebwiller,7.19593333892357,47.8824451127346,moyen,30.0,"Développement cryptogammique très important, dégradations superficielles des grès",Le portail : inscription par arrêté du 21 décembre 1925,2018-12-31
125,IGVX4W,Eglise catholique Saint-Benoît,Thann-Guebwiller,7.23189295117457,47.9308815797581,,25.0,,"Les deux piliers octogonaux, les deux pilastres et la pierre avec inscription à la Vierge Marie conservés dans l'église (cad. 5 19) : inscription par arrêté du 19 août 1993 ; Chapiteau d'un pilier de l'ancienne nef (cad. 5 19) : inscription par arrêté du 18 novembre 1993",
126,IHOCBY,Métairie de l'abbaye de Murbach (ancienne),Thann-Guebwiller,7.16395026080078,47.9235671593217,bon,10.0,vérification de la couverture,"Ancienne métairie (cad. B 596, 600, 604, 608) : inscription par arrêté du 18 novembre 1993",2018-12-31
127,IP2N5O,Eglise catholique Sainte-Agathe,Thann-Guebwiller,7.38194606853706,47.9464298329824,moyen,85.0,"Extérieurs à assainir et restaurer, enduits intérieurs étanches",Eglise (cad. 2 30) : inscription par arrêté du 19 janvier 1995,2018-12-31
128,I2RC2A,Eglise catholique Sainte-Marguerite,Thann-Guebwiller,7.05790465483746,47.7345812296612,,0.0,,Eglise (cad. 1 37) : inscription par arrêté du 21 avril 1995,
129,I671BQ,Eglise catholique Sainte-Odile,Thann-Guebwiller,7.19723902183989,47.9756979719556,moyen,0.0,enduits extérieurs et couverture à reprendre,"Façades et toitures du château, des ailes bordant la cour et des communs (cad. A 275) : inscription par arrêté du 21 juin 1989",2018-12-31
130,I87X6C,Bâtiments de la source Lisbeth et de la cure Nessel,Thann-Guebwiller,7.2233457,47.9693438,bon,40.0,restauration 2011,"Bâtiment de la source Nessel dit halle nord, 5 avenue de la Source-Nessel ; corps central ; halle sud (cad. 9 156, lieudit Saegmatten) : inscription par arrêté du 1er décembre 1995 . Bâtiment de la source communale dite source Lisbeth, 12 avenue de la Source, à l'exception de la construction adventice à l'est (cad. 8 15, lieudit Heidenberg) : inscription par arrêté du 1er décembre 1995",2018-12-31
131,INPB7H,Ancien système fortifié urbain,Thann-Guebwiller,7.35357542439447,47.86691446961,mauvais,0.0,,"Ancien système fortifié sur l'ensemble de son tracé, y compris les fossés, les levées de terre et la motte castrale cad. 2 1 (rue du Rempart) , 2 (26 rue du Rempart) , 3 (24 rue du Rempart) , 4 (22 rue du Rempart) , 5 (rue du Rempart) , 6 (20 rue du Rempart) , 62, 63 (rue du Rempart) , 7 (18 rue du Rempart) , 8 (rue du Rempart) , 9 (14 rue du Rempart) , 10 (12 rue du Rempart) , 11 (2 rue de la Première-Armée-Française) , 13 (10 rue du Rempart) , 14 (8 rue du Rempart) , 15 (6 rue du Rempart) , 16 (2, 4 rue du Rempart) ; 3 1 (2 rue de la Bonbonnière) , 4 (4 rue de la Bonbonnière) , 5 (6 rue de la Bonbonnière) , 6 (8, 11a rue de la Bonbonnière) , 7 (10 rue de la Bonbonnière) , 8 (12 rue de la Bonbonnière) , 23 (23 rue de la Première-Armée-Française) , 24 (7 rue de la Première-Armée-Française) , 25 (rue du Rempart) ; 4 38 à 40 (rue de la Monnaie) , 41 (1 rue de la Monnaie) , 42 (3 rue de la Monnaie) , 43 (5 rue de la Monnaie) , 76 (rue de la Monnaie) , 46 (13 rue de la Monnaie) , 47 (15 rue de la Monnaie) , 48, 49 (17 rue de la Monnaie) , 50 (19 rue de la Monnaie) , 51 (21 rue de la Monnaie) , 52 (23 rue de la Monnaie) , 77 (9 rue de la Monnaie) , 81 (rue de la Monnaie) , 79, 80 (rue de la Monnaie) ; 5 27 (25 rue de la Monnaie) , 28 (27 rue de la Monnaie) , 29 (29 rue de la Monnaie) , 30 (31 rue de la Monnaie) , 31 (33 rue de la Monnaie) , 32 (35 rue de la Monnaie) , 33 (37 rue de la Monnaie) , 36, 37, 49, 51 (rue de la Monnaie) , 48 (39 rue de la Monnaie) , 50 (rue de la Monnaie) ; 6 1, 2 (rue de la Première-Armée-Française) ; 7 9 (48 rue de la Première-Armée-Française) , 15 (1 rue Xavier-Mosmann) , 135, 136 (rue Colbert) , 20 (1a rue Jean-Rasser) , 21, 92 (rue Jean-Rasser) , 91, 22, 23, 70, 24, 25 (rue du Rempart) , 32 (2 rue Jean-Rasser) , 26 (30, 31 rue du Rempart) , 28 (32 rue du Rempart) , 29 (34 rue du Rempart) , 40, 43 (23 rue du Moulin) , 41 (rue du Moulin) , 42 (19B rue du Moulin) , 46 (21 rue du Moulin) , 48 (rue du Moulin) , 96 (lieudit Schlossgarten) , 119 (rue de la Première-Armée-Française) , 49, 50 (rue du Moulin) , 51 (13 rue du Moulin) , 52 (11 rue du Moulin) , 53 (9 rue du Moulin) , 54 (7 rue du Moulin) , 55 (5 rue du Moulin) , 56 (3 rue du Moulin) , 57 (1 rue du Moulin) , 66 (rue de l'Abattoir) , 108, 109 (rue Xavier-Mosmann) , 112 (9 rue Xavier-Mosmann) , 95 (rue Jean-Rasser) , 107, 111 (rue Xavier-Mosmann) ; 8 39 (1 place Clemenceau) , 124 (6 rue Jean-Rasser) , 128 (rue de Reguisheim) ; 12 2 (1 place Clemenceau) , 11, 12, 43/1 (promenade du Rempart) , 23 (faubourg Saint-Martin) , 34 (2 faubourg Saint-Martin) , 42/1 (3 rue de la Première-Armée-Française) ; 13 1, 36, 37, 38 (promenade du Rempart) : inscription par arrêté du 25 juillet 1996, modifié par arrêté du 3 août 1999",2018-12-31
132,IEW4SM,Parc de Wesserling,Thann-Guebwiller,6.9987568,47.8832582,péril,,Clos défectueux,Façades et toitures : inscription par arrêté du 28 mars 1936,2019-05-24
133,IZLKUN,Ferme de vigneron,Thann-Guebwiller,7.27712989281966,48.0044090107941,péril,0.0,le papier peint ce dégrade rapidement et devient pulvérulent,"Les façades et les toitures, l'escalier, les deux plafonds en dalle de grès et, en l'état, les réservoirs en bois situés dans les combles (cad. AB 343) : inscription par arrêté du 10 avril 2001",2018-12-31
134,I6CHX1,Ferme (ancienne),Thann-Guebwiller,7.39762718461053,47.9879877080817,bon,40.0,entretenue,"Maison d'habitation : façades et toitures, y compris la charpente, structure en pan-de-bois, grande salle du rez-de-chaussée avec ses boiseries et le poêle en céramique, escalier ; grange : façades et toitures, y compris la charpente, structure en pan-de-bois, sol en galets ; puits de 1768 dans la cour ; petites dépendances : façades et toitures ; mur de clôture avec le portail et poteaux en pierre de la clôture (cad. 2 38) : inscription par arrêté du 19 février 1999",2018-12-31
135,I2DD4U,Eglise catholique Sainte-Lucie,Thann-Guebwiller,7.39636721253878,47.9861993969849,bon,,Décors en bon état,Façade occidentale (cad. AS 457) : inscription par arrêté du 15 janvier 1979,2018-12-31
136,IHKIAF,Chapelle de pèlerinage Notre-Dame-du-Schauenberg,Thann-Guebwiller,7.26830221791978,47.9922021286387,bon,,,Les façades et les toitures ; le premier étage en totalité (cad. BK 196) : inscription par arrêté du 10 décembre 2004,2018-12-31
137,IDU98E,Grand calvaire du cimetière,Thann-Guebwiller,7.28398170321001,47.9847276354333,bon,20.0,,Tour du Dôme : inscription par arrêté du 13 mars 1933,2018-12-31
138,IG3QJ9,Presbytère (ancien),Thann-Guebwiller,7.29973361350128,47.9583469213298,moyen,,"Enduits, maçonneries et couvertine mur de clôture défectueux. Fissure importante sur pignon Nord. ",Eglise : inscription par arrêté du 23 juin 1953,2018-12-31
139,I2HANX,Eglise catholique Saint-Etienne,Thann-Guebwiller,7.17477036701102,47.8090336521268,moyen,5.0,étanchéité vitraux à vérifier (importantes coulures sur une des scènes au droit d'une baie),Abri sous roche orné de figures préhistoriques dans la forêt domaniale (cad. 35 21è Série) : classement par arrêté du 10 janvier 1953,2019-10-23
140,IBSN58,Tribunal d'instance,Thann-Guebwiller,7.17234201999558,47.8080642914931,bon,100.0,restauré 2013,"Les parties suivantes de l'ancien couvent des Augustins : la chapelle en totalité avec sa sacristie, le carré du cloître et sa cour en totalité, les façades et toitures des bâtiments fermant la cour à l'ouest du cloître, l'escalier en fond de cour, les escaliers, les cheminées et les salles lambrissées de l'aile ouest (cad. AC 334) : inscription par arrêté du 29 décembre 2015",2019-10-23
141,IKT1S3,Maison,Thann-Guebwiller,7.29861881311498,47.9597662011642,péril,40.0,Maison à l'état de ruines - Chutes occasionnelles de pierres,Fortifications gallo-romaines sur le Ringelsberg (restes) : classement par arrêté du 6 décembre 1898,2018-12-31
142,IXD7BO,Filature Gast,Thann-Guebwiller,7.25655976236473,47.9017253028962,mauvais,30.0,"Toiture mauvais état, défaut d'étanchéité","Le bâtiment de bureaux néo-médiéval en façade, prolongé au sud par le corps de passage et le magasin de stockage, et l'atelier de fabrication situé à l'arrière (cf plan annexé à l'arrêté) (cad. 10 65/1) : inscription par arrêté du 10 octobre 2005",2018-12-31
143,I5YS1Q,Couvent de Schwartzenthann (ruines de l'ancien),Thann-Guebwiller,7.18479336013383,47.9710556416452,bon,20.0,dévégétalisation à prévoir,"Les vestiges de l'ancien couvent comportant enfeu, sarcophage et couvercle, ainsi que cinq dalles de tombes (cad. B 1899, lieudit Klostergarten) : classement par arrêté du 6 septembre 1982",2018-12-31
144,IB5SWJ,Parc de la Marseillaise,Thann-Guebwiller,7.21618052910346,47.9041813701814,mauvais,,Kiosque base de pilier cassée; puits bases de colonnes et rebords fissurés /cassés; mur de clôture.,"Le parc en totalité, avec tous les éléments le composant (monuments, fabriques, kiosque, mur de clôture, fontaine rocaille, mobiliers, etc.) (cad. 11 86, cf plan annexé à l'arrêté) : inscription par arrêté du 19 août 2013",2018-12-31
145,IOE9ZT,"Ancien magasin de la filature Duméril, Jaeglé & Cie",Thann-Guebwiller,7.12448158628582,47.808212136295,péril,30.0,"Chutes d'éléments de façades en béton sur la voie publique, toiture défectueuse, voies d'eau","Logis ; façades et toitures des bâtiments de communs ; la partie de la parcelle entourée de murs, y compris ces murs formant l'enclos du logis, et le pigeonnier (cad. AS 12) : inscription par arrêté du 16 décembre 1996",2018-12-31
146,IRHW13,Patrimoine juif,Thann-Guebwiller,7.0937574,47.8117705,moyen,30.0,,Dolmen du Lac : classement par arrêté du 20 avril 1927,2018-12-31
147,I1BL6W,Château de Hugstein (ruines),Thann-Guebwiller,7.19207092556961,47.9207759601197,moyen,20.0,Travaux de consolidation à réaliser sur l'ensemble des ruines - AC accordée (campagne pluriannuelle),Eglise (cad. AL 748) : inscription par arrêté du 7 décembre 2000,2018-12-31
148,IVYB9D,Cimetière militaire roumain,Thann-Guebwiller,7.21693244437569,47.9561733606842,bon,80.0,,"Le cimetière roumain, tel que délimité en rouge dans le plan annexé à l'arrêté (cad. section 32 parcelle 1) : inscription par arrêté du 28 décembre 2017.",2018-12-31
149,IHI1ZC,Carrière néolithique de lames polies du site du Finsterbach,Thann-Guebwiller,7.04773590548698,47.900953515655345,,,,,
