ID,Nom,Arrondissemnt,Coor_x,Coor_y,Status,Dommages,Commentaire,Précision,Date
I3TEYJ,Eglise protestante Saint-Laurent,Molsheim,7.48721617439338,48.5249767418835,bon,50.0,Intérieurs non vus.Encrassement + développement cryptogamique.,Eglise protestante (cad. 3 27) : classement par arrêté du 13 janvier 1994,2018-12-31
I83Q2D,Menhir,Molsheim,7.51531728113254,48.5311248309336,bon,50.0,Restauré en 2016,Menhir dit Large Stein : classement par arrêté du 20 mai 1930,2018-12-31
I69ZRY,Puits,Molsheim,7.48571829009607,48.5246879612419,moyen,80.0,Grès à consolider. Nombreuses desquamations.,Puits daté de 1605 : inscription par arrêté du 3 juin 1932,2018-12-31
IZ3RE3,Domaine,Saverne,7.18893635797112,48.8658711989925,mauvais,10.0,,"Maison d'habitation, dépendance et pigeonnier : façades et toitures en totalité ; murs et grilles de clôture de la propriété (cad. 41) : inscription par arrêté du 16 juillet 1987",2018-12-31
IH5YAY,Crucifix,Molsheim,7.566044533754116,48.52204036846529,bon,,peinture étanche cloquée sur le piédestal,Crucifix : inscription par arrêté du 28 juillet 1937,
IB4MP6,Eglise catholique Saint-Martin,Sélestat-Erstein,7.50368862303089,48.3038464950619,moyen,40.0,Intérieurs pas vus. Couverture et enduits extérieurs : développement cryptogamique et salissures ,Eglise Saint-Martin (cad. 5 66) : inscription par arrêté du 8 octobre 1984,2018-12-31
IVGD61,Ancienne église abbatiale Saint-Maurice ,Sélestat-Erstein,7.52705799055338,48.3109747325609,mauvais,0.0,"abat son en périls,remontées d'humidité importante, fissures importantes traversantes dans le chœur",Eglise abbatiale (ancienne) : classement par arrêté du 6 décembre 1898,2018-12-31
I6TJS9,Eglise protestante,Strasbourg,7.69478483707433,48.6813609111495,bon,40.0,Intérieurs pas vus.,Tour et pierre tombale : inscription par arrêté du 18 juin 1929,2018-12-31
IS2ENE,Chapelle Saint-Jean-Baptiste,Sélestat-Erstein,7.44244612799097,48.3842565614239,bon,0.0,Intérieurs pas vus.,Chapelle Saint-Jean-Baptiste : inscription par arrêté du 27 février 1936,2018-12-31
IXLO9I,Chapelle Sainte-Marguerite,Sélestat-Erstein,7.47780206089151,48.3543665847601,moyen,30.0,"Mousses importantes sur la couverture, efflorescences salines en pied de façades + mousses et lychen",Chapelle Sainte-Marguerite : classement par arrêté du 21 juin 1876,2018-12-31
I7AKXU,Château d'Urendorf,Molsheim,7.56405603944182,48.5638813917369,moyen,10.0,"Int. pas vus. Décollements, voies d'eau et efflorescences sur enduits + couverture vétuste",Trois tours et le corps de logis principal : inscription par arrêté du 30 janvier 1936,2018-12-31
IC4G45,Banc-reposoir,Sélestat-Erstein,7.646450125253737,48.43340588014031,moyen,10.0,situé à proximité d'un axe routier important et sans protection son intégrité est menacé,Banc-reposoir dit Banc du Roi de Rome (cad. 2 261) : inscription par arrêté du 20 octobre 1982,2018-12-31
IZTWWM,Eglise Saint-Trophime,Strasbourg,7.71608788586213,48.490356064559,mauvais,,"mise hors d'eau à prévoir,la couverture ne fait plus son office. maçonneries et charpente à assainir",Eglise et quatre statues en bois sculptées : classement par arrêté du 6 décembre 1898,
IV3JZ7,Vestiges de l'ancienne abbaye de Graufthal,Saverne,7.28109934480604,48.8196371776715,mauvais,40.0,Vestiges semi enterrés. Vestiges en élévation fortement dégradés. Démontage été 2018 (archéo),Abbaye de Graufthal (vestiges de l'ancienne) (cad. C 708) : inscription par arrêté du 8 octobre 1984,2018-12-31
I8WUSR,Maisons troglodytiques de Graufthal,Saverne,7.27999858360265,48.81992100007797,moyen,,"site fortement impacté par l'humidité, massif rocheux relativement stable","Maisons troglodytiques de Graufthal : les éléments bâtis (cad. C 721p, 722p) : inscription par arrêté du 20 décembre 1988",
IPNS1Q,Grande croix de cimetière ,Saverne,7.58520376814231,48.8137377951442,moyen,,"Purge ragréages cimentés, nettoyage, application biocide nivellement préconisés",Croix de cimetière (Grande) : inscription par arrêté du 28 juillet 1937,
IKTK3A,Chapelle Sainte-Marguerite,Saverne,7.55752774150683,48.6340588831448,bon,0.0,"Menuiseries PVC. Protection ouverture du clocher, entretien et passivation métallerie à prévoir. ",Chapelle Sainte-Marguerite (cad. 23 86) : inscription par arrêté du 18 décembre 1968,2018-12-31
IZ6NHT,Eglise catholique Saint-Louis (DEMOLIE),Haguenau-Wissembourg,8.0488211,48.7969503,bon,40.0,,Clocher : classement par arrêté du 10 octobre 1927,2018-12-31
IE86LC,Banc-reposoir,Haguenau-Wissembourg,7.71034534300486,48.944291025654,bon,40.0,entretenu et restauré en partie basse,Banc-reposoir dit Banc du roi de Rome (cad. 7 40) : inscription par arrêté du 20 octobre 1982,2018-12-31
IQ32JU,Calvaire,Strasbourg,7.64337615205225,48.5142296347723,moyen,30.0,remontées capillaires importantes,Calvaire daté de 1770 (cad. 3 17) : classement par arrêté du 14 février 1989,2018-12-31
IMUX0C,Banc-reposoir napoléonien,Saverne,7.4940079454143,48.8027700143577,bon,0.0,parties en grès éclatées mais stabilisées,Banc-reposoir napoléonien (cad. IV 115) : inscription par arrêté du 9 mai 1988,2018-12-31
I7NDJB,Eglise protestante,Sélestat-Erstein,7.69956410004469,48.3811077851249,,0.0,,Pierres tombales situées dans l'entrée de l'église : inscription par arrêté du 25 avril 1935,2018-12-31
I4B3WL,Eglise protestante de Mitschdorf,Haguenau-Wissembourg,7.7838414654881305,48.952590003038,moyen,0.0,,Peintures murales dans la tour : classement par arrêté du 6 décembre 1898,2018-12-31
II108C,Banc-reposoir ,Haguenau-Wissembourg,7.761600517266116,48.93940794786235,bon,0.0,"éléments en grès désolidarisés en partie basse de la structure, restauration à prévoir",Banc-reposoir dit banc du roi de Rome (cad. 22 67) : inscription par arrêté du 10 février 1983,2018-12-31
I5TBMV,Sommet et musée du Donon,Molsheim,7.163100977162795,48.51155794125465,moyen,0.0,,Musée du Donon : classement par arrêté du 6 décembre 1898 ; Sommet du Mont Donon délimité par une teinte rose sur le plan annexé au dossier : classement par arrêté du 26 juin 1934,2018-12-31
IEGE1B,Eglise catholique Saint-Martin,Molsheim,7.43221808408142,48.5352488500682,bon,30.0,légères épaufrures,Porte d'entrée de la tour : inscription par arrêté du 28 juillet 1937,2018-12-31
IBDBVD,Etablissement régional du matériel de l'armée,Molsheim,7.42342129780199,48.5327979506362,bon,0.0,,"Eléments sculptés provenant de la façade du bâtiment principal de l'ancien parc d'artillerie, rue de l'Arsenal, à Strasbourg : inscription par arrêté du 12 octobre 1929",2018-12-31
IPCIP8,Ruines du château du Grand-Geroldseck ,Saverne,7.3323425779358615,48.718639008561055,mauvais,,"Restauration du mur du palas 2018 - Zones très instables, majorité des élévations à consolider",Château du Grand-Geroldseck (ruines) : classement par arrêté du 6 décembre 1898,
I2C4XF,Ruines du château du Petit-Geroldseck,Saverne,7.332247924332149,48.714695656106585,mauvais,40.0,Pierres instables. Traitement des arases à prévoir.,Château du Petit-Geroldseck (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
I2PO16,Eglise Saint-Georges,Haguenau-Wissembourg,7.78684491382528,48.8137343869596,moyen,,"Couverture fatiguée, effl. enduit int. parties basses, soubassement grès ext. très dégradé, salissur",Eglise Saint-Georges : classement par journal officiel du 16 février 1930,2018-12-31
IXZQCY,Eglise Saint-Nicolas,Haguenau-Wissembourg,7.79218731771706,48.82023679838,bon,50.0,Joints lavés soubassement grès. Importants encroûtements noirs.,Eglise Saint-Nicolas : inscription par arrêté du 5 avril 1930,2018-12-31
I8JXD0,Fontaine,Haguenau-Wissembourg,7.7874601705475,48.8136170402879,bon,30.0,Développement cryptogamique et arrangements floraux très invasifs,Fontaine : inscription par arrêté du 20 mars 1939,2018-12-31
ILD0XN,Fontaine aux Abeilles,Haguenau-Wissembourg,7.78593480303944,48.813673512939,bon,30.0,,Fontaine dite Fontaine aux abeilles (cad. AE 18) : classement par arrêté du 8 février 1984,2018-12-31
IKV0BW,Ancien hôpital civil ,Haguenau-Wissembourg,7.78832341677633,48.8147629613957,bon,100.0,,Façades et toitures du bâtiment principal et des deux ailes sur la cour d'honneur ; chapelle : inscription par arrêté du 5 avril 1930,2018-12-31
IJ8VA6,Ancien hôtel de Fleckenstein ,Haguenau-Wissembourg,7.79137879153957,48.8141597263215,moyen,50.0,Chapelle non vue. Couverture vétuste. Grès mauvais état. Enduits cimentés.,Façade principale avec tourelle d'escalier ; façade du bâtiment annexe renfermant la chapelle ; la toiture ; l'ancienne chapelle et les plafonds en stuc des deux pièces du premier étage : inscription par arrêté du 5 avril 1930,2018-12-31
IYN8B4,Ancien hôtel du bailli Hoffmann ,Haguenau-Wissembourg,7.7873690054564,48.813929194975,moyen,40.0,"Salissures importantes, pierre de taille pulvérulente et desquamée, sous-face balcons mauvais état","Façades et toitures des quatre ailes en totalité, à l'exclusion des adjonctions plus récentes dans la cour (tourelle d'escalier polygonale, construction dans l'angle Sud-Est) ; escalier à balustres en bois dans l'aile entre cour et jardin (cad. 3/AD 7) : inscription par arrêté du 30 décembre 1985",2018-12-31
I4KDUM,Ancien hôtel du Commandant-de-la-Place ,Haguenau-Wissembourg,7.789674166394175,48.813154470791616,moyen,10.0,couverture en mauvais état à restaurer en urgence,"Façades et toitures du bâtiment principal sur la rue des Soeurs, sur la place du théâtre et sur la cour : inscription par arrêté du 5 avril 1930",2018-12-31
I5JMCA,Ancien hôtel de Koenigsbruck ,Haguenau-Wissembourg,7.79251037971024,48.8167819254607,bon,0.0,Desquamations importantes sur le soubassement en grès,Façade principale avec ses ferronneries et la toiture : inscription par arrêté du 5 avril 1930,2018-12-31
I3YXL6,Ancien hôtel Barth,Haguenau-Wissembourg,7.78784292286768,48.8139419272192,bon,0.0,,"Façade sur rue, toiture et escalier : inscription par arrêté du 5 avril 1930",2018-12-31
IVRCQ1,Ancien grenier de l'Hôpital ,Haguenau-Wissembourg,7.7869445208735,48.8190384974742,moyen,50.0,"Couverture vétuste, fissures, enduit très lacunaire > brique exposée, parties basses cimentées",Grenier de l'Hôpital (ancien) (cad. 29 17) : inscription par arrêté du 29 avril 1969,2018-12-31
IGNH7G,Grenier Saint-Georges,Haguenau-Wissembourg,7.78522258812571,48.8128454773566,moyen,5.0,Maçonnerie en briques dégradée. Joints lavés. Bcp de végétation. Intérieurs pas vus. ,Grenier Saint-Georges : inscription par arrêté du 5 avril 1930,2018-12-31
I7T5X8,Ancienne maison Zuckmantel ,Haguenau-Wissembourg,7.7907800032245,48.8146876773717,bon,15.0,"Desquamations sur oriel, salissures sur enduit (cimenté ?)",Façade avec oriel et toiture : inscription par arrêté du 5 avril 1930,2018-12-31
IB81CI,"Ancienne maison ""A la Cour verte""",Haguenau-Wissembourg,7.79218883934546,48.8170813430238,bon,15.0,Cour pas visitée. Efflorescences parties basses enduit ciment.,Façades avec tourelle d'escalier et galeries sur la petite cour : inscription par arrêté du 5 avril 1930,2018-12-31
IAFDPB,Porte des Chevaliers,Haguenau-Wissembourg,7.78734212976267,48.8180964592298,bon,10.0,Couverture vétuste,Porte des Chevaliers : inscription par arrêté du 3 décembre 1930,2018-12-31
I2S66G,Porte de Wissembourg,Haguenau-Wissembourg,7.79144580775448,48.8209597688837,bon,0.0,Salissures,Porte de Wissembourg : inscription par arrêté du 5 avril 1930,2018-12-31
I22UYC,Synagogue,Haguenau-Wissembourg,7.79076550688125,48.813942758826,péril,10.0,Mérule charpente + pignon nord. Intérieur bon état.,Synagogue (cad. AT 8) : inscription par arrêté du 29 août 1984,2018-12-31
ILEDRN,Tour des Pêcheurs,Haguenau-Wissembourg,7.7928509727906,48.8148142171982,bon,0.0,,Tour et arche sur la rivière : classement par arrêté du 28 février 1923,2018-12-31
IPFPF3,Eglise protestante,Strasbourg,7.61233343682071,48.5571945392113,moyen,40.0,remontées capillaires importantes et enduits ciments,Eglise protestante (cad. 2 5) : inscription par arrêté du 15 juillet 1976,2018-12-31
IOAMYY,Banc-reposoir napoléonien,Saverne,7.02456171814186,48.9364293278017,moyen,0.0,"Présence de lichens, nombreuses épaufrures.","Banc-reposoir napoléonien (cad. 3 41, 42, 107) : inscription par arrêté du 9 mai 1988",2018-12-31
ICVLWZ,Eglise protestante,Saverne,7.03902450916522,48.9339166428196,bon,0.0,Remontées capillaires façade principale. Intérieurs non visités,Eglise protestante : classement par arrêté du 10 juillet 1926,2018-12-31
IPVS9I,Château de Landsberg (vestiges),Sélestat-Erstein,7.42250770585899,48.4206118360686,moyen,20.0,travaux d'entretien trop lacunaire prévoir petite restauration,Château de Landsberg (vestiges) (cad. 12 10) : classement par arrêté du 25 octobre 1965,2018-12-31
IU011C,Chapelle Saint-Ludan,Sélestat-Erstein,7.6657328982247,48.4679353164737,moyen,0.0,enduit ciment et peinture acrylique ,Chapelle Saint-Ludan y compris le tombeau du Saint (cad. B 129) : inscription par arrêté du 13 décembre 1968,2018-12-31
IDXH1X,Chapelle Saint-Wendelin,Saverne,7.5664819073929,48.7573067589239,bon,10.0,Révision de la couverture à prévoir (tuiles dans la gouttière) et efflorescences salines bas façades,Chapelle Saint-Wendelin (cad. 6 32) : inscription par arrêté du 19 février 1982,2018-12-31
IUCHAN,Maison d'habitation juive,Strasbourg,7.75501606821901,48.6206881535102,moyen,5.0,flambement de la façade Nord relativement important prévoir travaux de restauration + menuiseries,Façades et toitures en totalité ; à l'intérieur : Bain rituel juif et escalier à balustres en bois (cad. 7 24) : inscription par arrêté du 16 juillet 1987,2018-12-31
I7870Y,Ferme,Haguenau-Wissembourg,7.78549993060564,48.699368205381,mauvais,30.0,Toitures des dépendances défectueuses,"Façades et toitures des quatre bâtiments entourant la cour, y compris la stube du rez-de-chaussée de la maison d'habitation (cad. 7 72) : inscription par arrêté du 8 octobre 1984",2018-12-31
IJ3WPW,Eglise protestante de Leiterswiller,Haguenau-Wissembourg,7.94736855506316,48.9244153868545,bon,20.0,Intérieurs non visités.,Eglise protestante de Leiterswiller : classement par arrêté du 13 mars 1924,2018-12-31
IO0OEN,Eglise Saints-Pierre-et-Paul,Saverne,7.61641338225657,48.7124296945761,mauvais,0.0,Humidité et salpêtre sur les ex-voto. Infiltrations d'eau. Projet de travaux en cours. ,Eglise Saint-Pierre-et-Paul : classement par arrêté du 6 décembre 1898,2018-12-31
II5SH0,Eglise simultanée Saint-Jean-Baptiste de Hohwiller,Haguenau-Wissembourg,7.90488315120354,48.926586471084,moyen,0.0,"Couverture vétuste, enduit extérieur et grès à restaurer. Peintures murales en bon état.",Peintures murales du choeur : classement par arrêté du 6 décembre 1898 - Choeur (cad. 211-03 57) : inscription par arrêté du 21 février 1997,2018-12-31
IT9PH5,Croix,Sélestat-Erstein,7.58024078077521,48.3546036289947,moyen,20.0,soumis aux intempéries,Croix datée de 1739 : inscription par arrêté du 21 avril 1934,2018-12-31
IO9JD0,Orangerie de l'ancien château Klinglin,Strasbourg,7.71553036270987,48.5324034453491,mauvais,20.0,"nécessite une restauration des grilles du parc, de la couverture et remontées d'humidités","Façades et toitures de l'orangerie, ainsi que la gille du parc donnant sur la route de Lyon (cad. 5 80/6) : inscription par arrêté du 23 novembre 1970",2018-12-31
IC20HI,Hôtel de Ville,Saverne,7.47986068097395,48.8716264970615,,0.0,,"Plaque avec inscription commémorative, encastrée dans le vestibule de la mairie : inscription par arrêté du 21 avril 1934",2018-12-31
I33EIT,Eglise paroissiale Saint-Rémi,Sélestat-Erstein,7.42730758190973,48.3642296098755,moyen,,"couverture à réviser, et entretien des élévation intérieures et extérieures","Tour en totalité y compris la peinture murale du Jugement Dernier sur le mur Nord de la tour, au rez-de-chaussée (cad. 2 60) : inscription par arrêté du 9 mai 1988",2018-12-31
I0RQRF,Château (ruines),Sélestat-Erstein,7.38656510382829,48.2560741263228,moyen,,"ruines à consolider, projet de restauration en cours",Château (ruines) (cad. 9 1) : classement par arrêté du 17 décembre 1965,2018-12-31
I01QT1,Cimetière et sa chapelle,Saverne,7.44941242388975,48.6962058425836,moyen,10.0,Enduits et joints du murs de clôture durs. Révision couverture à prévoir.,"Cimetière et chapelle (ancienne église du village disparu de Betbur) (cad. C 36, 37) : inscription par arrêté du 8 septembre 1965",2018-12-31
I8UDZE,Banc-reposoir napoléonien,Molsheim,7.46973610167233,48.6785210349974,,5.0,,Banc-reposoir napoléonien (cad. 2 231) : inscription par arrêté du 9 mai 1988,2018-12-31
ISFZQD,Banc-reposoir napoléonien,Molsheim,7.45193241121886,48.6800537686631,,0.0,,Banc-reposoir napoléonien (cad. 3 74) : inscription par arrêté du 9 mai 1988,2018-12-31
I74ST5,Eglise catholique Saint-Léger,Sélestat-Erstein,7.54238276376515,48.3370612872531,,0.0,,Eglise : inscription par arrêté du 21 avril 1934,2018-12-31
IKN6G4,Domaine du château de Kolbsheim,Strasbourg,7.58269543910523,48.5593169950277,moyen,0.0,"manque d'entretien, revoir couverture, enduit et maçonnerie. entretien sur éléments architurés","Le domaine constitué du château et de ses dépendances situées autour de la cour, des jardins en terrasse et du parc, avec leur mur de clôture selon le tracé sur le plan joint en annexe, avec les éléments architecturés anciens du parc suivants : ponceau est sur le canal du Moulin, ponceau entre les deux branches de l'étang et base du kiosque siuté près du canal du Moulin (cad. Kolbsheim 4 8, 11 ; 7 69 ; Ernolsheim-sur-Bruche 9 509) : inscription par arrêté du 29 mai 2006",2018-12-31
IF9B4S,Puits,Strasbourg,7.58720870796876,48.5602455273225,moyen,0.0,"Margelle en béton ou enduit épais au ciment, encadrement en gré à restaurer",Puits : inscription par arrêté du 25 avril 1935,2018-12-31
IF28H6,Mairie (ancienne),Sélestat-Erstein,7.56582580417108,48.4762150832807,bon,0.0,"restauration des menuiseries récente, travaux d'entretien ",Façades et toitures (cad. 2 88) : inscription par arrêté du 26 mars 1986,2018-12-31
I269AR,Chapelle Sainte-Barbe,Saverne,7.52085516087191,48.6450647618566,moyen,3.0,Remontées capillaires en partie basse des façades.,Chapelle Sainte-Barbe (cad. 3 14) : inscription par arrêté du 16 juillet 1987,2018-12-31
IIAZ8R,Eglise catholique Saint-Jacques-le-Majeur,Saverne,7.5281482657739,48.6437539673295,bon,,Salissures.,Tour : classement par arrêté du 3 juillet 1900,2018-12-31
IXZ5OA,Banc-reposoir,Haguenau-Wissembourg,7.8408740651048,48.9351663765648,mauvais,3.0,1/2 de la structure en grès est manquante,Banc-reposoir dit banc du Roi de Rome (parties subsistantes) (cad. 6 221) : inscription par arrêté du 20 octobre 1982,2018-12-31
IDK070,Calvaire,Haguenau-Wissembourg,8.17806990115536,48.9748433027051,bon,0.0,,Calvaire : inscription par arrêté du 3 juin 1932,2018-12-31
ITADPC,Château épiscopal (ancien),Haguenau-Wissembourg,8.17676104721586,48.9748955106254,bon,5.0,,Façades avec tourelle d'escalier et toiture : inscription par arrêté du 5 septembre 1932,2018-12-31
I7485O,Eglise catholique de la Trinité,Haguenau-Wissembourg,8.17800055556674,48.9750242299791,bon,,Restauré en 2013,"Eglise, à l'exception de la sacristie axiale (cad. 3 17) : inscription par arrêté du 8 octobre 1984",2018-12-31
I03G8Q,Hotel de Ville,Haguenau-Wissembourg,8.17647053024556,48.9748092914754,bon,0.0,,Porte monumentale (vantaux compris) datée de 1731 : inscription par arrêté du 11 mai 1932,2018-12-31
I0OPEJ,Porte de Landau,Haguenau-Wissembourg,8.1818406313901,48.9753073533551,moyen,0.0,"Importantes efflorescences, zone de marnage haute, bas-relief pulvérulent",Porte de Landau : inscription par arrêté du 11 mai 1932,2018-12-31
IMVHLQ,Porte du Milieu (DETRUITE),Haguenau-Wissembourg,8.1723109,48.9748994,,0.0,,Porte du Milieu : inscription par arrêté du 29 mai 1931,2018-12-31
I6OJ8Y,Château de Fleckenstein (ruines),Haguenau-Wissembourg,7.77199218580796,49.0449020224269,moyen,20.0,,Château de Fleckenstein (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
I36DR0,Château du Froensbourg (ruines du),Haguenau-Wissembourg,7.74312699895547,49.0369746809252,mauvais,0.0,,Château du Froensbourg ou Frundsberg : classement par arrêté du 6 décembre 1898,2018-12-31
IOLOCE,Forteresse,Saverne,7.48707758493173,48.9211470060801,mauvais,0.0,"Tvx 2017/18 pont couv tour horloge, stabilisation parement rocher central, tours jumelles et parapet",Forteresse : classement par arrêté du 1er mai 1878,2018-12-31
IQR4NA,Banc-reposoir napoléonien,Saverne,7.39627450992149,48.6935861564888,bon,30.0,présence de mousses,Banc-reposoir napoléonien (cad. 5 113) : inscription par arrêté du 9 mai 1988,2018-12-31
I19JCS,Eglise catholique Saint-Jacques-le-Majeur,Saverne,7.41539469411619,48.6971693187862,,0.0,,Tabernacle mural situé dans le choeur de l'église : inscription par arrêté du 25 avril 1935,2018-12-31
I3EAKQ,Eglise catholique Saint-Laurent,Saverne,7.17697398669377,48.9519911190314,moyen,5.0,Efflorescences salines. Restauration des bandeaux du clocher à prévoir. Int. non vus.,"Eglise catholique Saint-Laurent (cad. 5 71, 72) : inscription par arrêté du 15 novembre 1985",2018-12-31
I1XR52,Thermes gallo-romains,Saverne,7.17889774311239,48.9239887022999,moyen,,Arases traitées par chape ciment. Restauration à prévoir d'un des hypocaustes (chute de dalle grès) ,Thermes gallo-romains (vestiges) : classement par journal officiel du 16 février 1930,2018-12-31
IM14TZ,Maison,Molsheim,7.48857566184098,48.6213060789511,bon,0.0,efflorescences parties basses,Façades avec tourelle d'escalier et escalier extérieur : inscription par arrêté du 11 mai 1932,2018-12-31
ITJNVT,Abbaye bénédictine (ancienne),Saverne,7.3798216,48.6907971,bon,0.0,"Travaux récents réalisés en 2014 immeuble inscrit, Eglise Abbatiale Saint-Etienne chéneau à revoir.","Eglise abbatiale Saint-Etienne (ancienne) : classement par liste de 1840 ; Parties suivantes de l'aile abritant les granges dimières et les caves : façades, charpentes et toitures d'origine ; éléments intérieurs d'origine (caves voûtées, sols dallés de pierre, . . . ) (cad. 3 158, 177, 179, 180, 282 181, 182, 183) : inscription par arrêté du 3 janvier 1991",2018-12-31
IOTVXL,Banc-reposoir napoléonien,Saverne,7.35849637418888,48.7002354660392,bon,10.0,"Présence de champignon lichenisants, modification de l'altimétrie du sol d'origine",Banc-reposoir napoléonien (cad. 41 44) : inscription par arrêté du 9 mai 1988,2018-12-31
I1AJ40,Cimetière ,Saverne,7.3815420661227,48.6879720794672,mauvais,10.0,"Diag 2017. Fondations découvertes, désordres charpente, enduits ciments, efflorescences, remontées. ",Chapelle (cad. E 856) : inscription par arrêté du 7 avril 1975,2018-12-31
IHRXJJ,Eglise de Sindelsberg,Saverne,7.36766466170705,48.697504088092,bon,15.0,"Reprise au mortier hydraulisé pour les soubassements, pignon adossé à la Nef présence d'algues",Choeur de l'église et le monument funéraire de l'Abbé Girbert adossé au mur de la nef : inscription par arrêté du 25 avril 1935,2018-12-31
I1UEK3,Musée d'Arts et Traditions populaires,Saverne,7.38069272949859,48.690481380487,bon,0.0,Enrobé en pied d'édifice,Façades avec oriel et toiture : inscription par arrêté du 11 mai 1932 ; Oriel ; plafonds peints polychromes du rez-de-chaussée (cad. E 570) : inscription par arrêté du 20 décembre 1988,2018-12-31
IFU7AD,Eglise paroissiale Saint-André (ancienne) ,Sélestat-Erstein,7.54106879030534,48.4473559653192,mauvais,0.0,"accord sur AC restauration générale en 2017, démarrage des travaux en 2018","Tour, choeur, autels latéraux et panneaux de la tribune d'orgue : classement par arrêté du 5 février 1924",2018-12-31
I9GBQ8,Hôtel de Ville,Sélestat-Erstein,7.44182917795843,48.396034785787,moyen,2.0,ensemble sain.enduits récemment restaurer avec des mortiers mis en œuvre durant mauvaise saison,Façades et toiture : inscription par arrêté du 29 avril 1931,2018-12-31
IAE1TY,Maison,Sélestat-Erstein,7.44230897645802,48.3961523085519,bon,0.0,,Maison : inscription par arrêté du 29 avril 1931,2018-12-31
IZWY8G,Château (vestiges),Saverne,7.62986289752555,48.7060321585303,,0.0,,Vestiges du château y compris les façades et toitures de la tour subsistante (cad. 2 51/15) : inscription par arrêté du 3 avril 1984,2018-12-31
I8ZYZR,Kloesterlé Chapelle de l'ancien prieuré,Molsheim,7.38506453743159,48.4933259020285,bon,0.0,Restauré en 2014,"La chapelle en totalité, ainsi que le sol de la parcelle et les vestiges qu'elle contient (cad. 8 14, cf plan annexé à larrêté) : inscription par arrêté du 18 mars 2014",2018-12-31
IHGD3A,Château Guirbaden (ruines),Molsheim,7.36951382975833,48.4936601431592,péril,30.0,Donjon et citadelle très instables - risques d'effondrement - fermé à la visite,Château Guirbaden (ruines) : classement par arrêté du 6 décembre 1898,2018-12-31
IVQ8Q3,Boucheries (grandes),Molsheim,7.49257512934733,48.5417207706009,moyen,30.0,Int. non vus. Décollement couche finition chaux sur enduit ciment. Humidité sous-face balcon.,Boucheries (Grandes) : classement par arrêté du 12 août 1920,2018-12-31
IK205L,Cour d'Altorf (ancienne),Molsheim,7.48915731578888,48.5410505200251,moyen,5.0,Desquamations + épaufrures,"Trois portes suivantes : porte d'entrée datée de 1666, porte de l'ancienne chapelle datée de 1668, portail aujourd'hui muré sur la rue de l'Hôpital : inscription par arrêté du 3 décembre 1930",2018-12-31
I12C8C,Chartreuse (ancienne),Molsheim,7.48969082634174,48.5425365545208,moyen,0.0,,"Ensemble des vestiges et des sols (cad. 1 1 à 25, 34, 205, 280/204 ; 17 160/4, 162/5) : classement par arrêté du 23 décembre 1998",2018-12-31
IA5SLX,Croix du cimetière (grande),Molsheim,7.49543120730816,48.5403954793765,bon,0.0,,Croix du cimetière (grande) : inscription par arrêté du 16 octobre 1930,2018-12-31
IMPECA,Eglise des Jésuites (ancienne),Molsheim,7.49587692139164,48.5403703707183,bon,30.0,,Eglise des Jésuites (ancienne) : classement par arrêté du 25 avril 1939,2018-12-31
IOMCQV,Mont des Oliviers,Molsheim,7.4965794058,48.5404999550735,mauvais,5.0,"Manques et épaufrures, graves desquamations, végétation, important développement cryptogamique",Mont des Oliviers : inscription par arrêté du 18 juin 1929,2018-12-31
ILF456,Maison,Molsheim,7.49311873868976,48.5414850740172,bon,10.0,"1A, volets manquants_1B,volet roulant au RDCHremontées capillaires, caniveau pavés rejaillissement",Façades et toiture : inscription par arrêté du 10 octobre 1930,2018-12-31
IB7412,Maison,Molsheim,7.49076312651111,48.5422865941667,bon,0.0,"Joint du grès et remontée capillaires, linteau grès fissuré, couvertines en plomb inexistantes",Maison : inscription par arrêté du 18 juin 1929,2018-12-31
I6NKCH,Maison,Molsheim,7.49054746207267,48.5423687679573,moyen,20.0,Enduit ciment+enrobé+peinture étanche. PDT à consolider (desquamations + fissures),La maison : inscription par arrêté du 18 juin 1929,2018-12-31
ICYH60,Maison,Molsheim,7.49241503448873,48.5431876615002,bon,0.0,"Oriel sur l'angle, traitement des boiseries et du pan de bois à prévoir",Façades et toitures : inscription par arrêté du 18 juin 1929,2018-12-31
IINE9H,Maison,Molsheim,7.49213213600896,48.5409519793178,bon,0.0,"Volets roulants et caisson apparent, au deuxième niveau en façade sur rue. Maison à pdb _jardinières",Façade et toiture : inscription par arrêté du 18 juin 1929,2018-12-31
I6VQ1Z,Maison,Molsheim,7.49228809983117,48.5411430927471,moyen,0.0,"Dégradation en sous face de balcon en grès, pas d'étanchéité, une menuiserie neuve au rez-de-chaussé","Façade et toiture sur rue, porte Renaissance sur cour : inscription par arrêté du 18 juin 1929",2018-12-31
I6BOOH,Enceinte médiévale,Molsheim,7.49486610839441,48.5444752727285,moyen,5.0,,"Enceinte médiévale de la ville (vestiges du mur) (cad. 1 206, 216/206, 221/205, 222/33, 223/65, 224/78, 229/206, 235/206, 239/206, 240/206 ; 2 60 ; 3 95/79, 256 ; 4 113/56, 114/55, 115/88, 118/56, 128/55, 129/55, 133/55 ; 5 88/35, 89/37, 90/47, 91/54 ; 17 110/3, 112/76, 115/76, 162/5, 164, 165) : inscription par arrêté du 6 février 1989",2018-12-31
